ID Caso,Fecha de Audiencia,Tipo de Audiencia,Lugar
3605,2026-01-27,Preliminar,Baleares
3606,2025-08-17,Preliminar,Huesca
3607,2022-04-18,Juicio,Albacete
3608,2026-05-19,Preliminar,Zaragoza
3609,2024-03-17,Intermedia,Ciudad
3610,2023-09-21,Juicio,Almería
3611,2023-06-17,Intermedia,Segovia
3612,2023-07-25,Intermedia,Jaén
3613,2025-12-23,Preliminar,Asturias
3614,2025-12-25,Preliminar,Álava
3615,2025-10-23,Preliminar,León
3616,2023-03-04,Intermedia,León
3617,2026-03-29,Preliminar,Ávila
3618,2025-12-31,Preliminar,Badajoz
3619,2022-03-15,Juicio,Huesca
3620,2023-11-24,Intermedia,Ávila
3621,2024-10-21,Juicio,León
3622,2021-08-17,Juicio,Cantabria
3623,2025-01-19,Intermedia,Huelva
3624,2026-03-09,Preliminar,Las Palmas
3625,2022-08-13,Juicio,Cáceres
3626,2021-10-11,Juicio,Jaén
3627,2025-07-14,Preliminar,Álava
3628,2024-11-29,Intermedia,Albacete
3629,2025-08-26,Preliminar,Tarragona
3630,2023-10-27,Intermedia,Vizcaya
3631,2026-03-16,Preliminar,Barcelona
3632,2023-12-13,Juicio,Zamora
3633,2023-05-27,Juicio,Segovia
3634,2022-03-03,Intermedia,Navarra
3635,2023-10-09,Intermedia,Guipúzcoa
3636,2025-11-29,Preliminar,Salamanca
3637,2023-01-15,Intermedia,Valladolid
3638,2024-06-05,Intermedia,Soria
3639,2025-04-30,Intermedia,Burgos
3640,2024-01-14,Juicio,Pontevedra
3641,2023-07-20,Intermedia,Madrid
3642,2023-04-27,Intermedia,La Coruña
3643,2024-12-22,Intermedia,Melilla
3644,2025-11-17,Preliminar,Zamora
3645,2022-11-02,Juicio,Cantabria
3646,2025-01-16,Intermedia,Asturias
3647,2025-11-30,Preliminar,Lleida
3648,2023-11-06,Juicio,Vizcaya
3649,2023-05-23,Intermedia,Teruel
3650,2023-12-29,Juicio,Valladolid
3651,2023-08-08,Intermedia,Pontevedra
3652,2023-02-23,Intermedia,Salamanca
3653,2024-10-31,Juicio,Albacete
3654,2021-12-18,Juicio,Cantabria
3655,2024-04-25,Intermedia,Cuenca
3656,2023-09-16,Intermedia,Navarra
3657,2025-08-13,Preliminar,Toledo
3658,2023-03-15,Intermedia,Lugo
3659,2023-07-28,Juicio,Zamora
3660,2023-07-14,Juicio,Cantabria
3661,2021-07-24,Juicio,Burgos
3662,2023-11-17,Juicio,Segovia
3663,2026-03-27,Preliminar,Zamora
3664,2022-12-06,Juicio,Santa Cruz de Tenerife
3665,2024-07-02,Juicio,Las Palmas
3666,2025-07-16,Preliminar,Navarra
3667,2026-04-06,Preliminar,Teruel
3668,2024-04-05,Intermedia,La Coruña
3669,2025-07-05,Preliminar,Albacete
3670,2025-08-17,Preliminar,Salamanca
3671,2023-08-06,Intermedia,Barcelona
3672,2024-11-16,Intermedia,Zaragoza
3673,2023-01-15,Juicio,Lleida
3674,2024-01-04,Intermedia,Baleares
3675,2021-02-01,Juicio,Palencia
3676,2023-07-30,Juicio,Santa Cruz de Tenerife
3677,2024-03-28,Juicio,Asturias
3678,2024-07-15,Juicio,Tarragona
3679,2023-05-31,Intermedia,Lugo
3680,2023-06-02,Juicio,Guadalajara
3681,2024-09-30,Juicio,Málaga
3682,2025-07-02,Preliminar,Alicante
3683,2026-03-15,Preliminar,Ourense
3684,2026-03-24,Preliminar,Lugo
3685,2026-01-24,Preliminar,Jaén
3686,2021-10-11,Juicio,Tarragona
3687,2021-09-15,Juicio,Palencia
3688,2025-06-25,Preliminar,Burgos
3689,2026-01-06,Preliminar,Ourense
3690,2026-02-22,Preliminar,Granada
3691,2025-08-14,Preliminar,Córdoba
3692,2022-10-27,Intermedia,Huesca
3693,2026-03-10,Preliminar,Álava
3694,2025-01-22,Intermedia,Cáceres
3695,2026-05-21,Preliminar,Vizcaya
3696,2023-01-18,Intermedia,Guipúzcoa
3697,2024-06-19,Intermedia,Huelva
3698,2025-07-23,Preliminar,La Rioja
3699,2024-04-19,Intermedia,Pontevedra
3700,2022-10-01,Juicio,Murcia
3701,2023-01-05,Intermedia,La Coruña
3702,2024-10-28,Juicio,Asturias
3703,2023-08-22,Juicio,Navarra
3704,2024-07-22,Juicio,Huesca
3705,2024-04-24,Juicio,Cádiz
3706,2025-08-19,Preliminar,Córdoba
3707,2025-04-28,Intermedia,Vizcaya
3708,2021-01-04,Juicio,Girona
3709,2023-07-01,Juicio,Teruel
3710,2026-05-16,Preliminar,Granada
3711,2025-12-22,Preliminar,Guadalajara
3712,2024-01-20,Intermedia,Jaén
3713,2023-12-20,Juicio,Lugo
3714,2025-07-27,Preliminar,Lugo
3715,2025-08-18,Preliminar,Segovia
3716,2025-01-22,Juicio,Palencia
3717,2021-10-19,Juicio,Barcelona
3718,2023-09-06,Juicio,La Rioja
3719,2025-12-23,Preliminar,Córdoba
3720,2020-09-21,Juicio,Madrid
3721,2023-05-29,Juicio,Málaga
3722,2025-01-30,Intermedia,Ceuta
3723,2024-05-23,Juicio,Palencia
3724,2024-02-12,Intermedia,Toledo
3725,2022-08-26,Intermedia,Soria
3726,2024-01-29,Intermedia,Cuenca
3727,2025-12-25,Preliminar,Sevilla
3728,2026-01-27,Preliminar,Castellón
3729,2026-03-13,Preliminar,Cantabria
3730,2024-10-30,Intermedia,Sevilla
3731,2025-02-09,Intermedia,Melilla
3732,2025-05-09,Intermedia,Ourense
3733,2021-06-15,Juicio,Vizcaya
3734,2022-05-08,Intermedia,Guipúzcoa
3735,2025-09-13,Preliminar,Málaga
3736,2025-07-15,Preliminar,Castellón
3737,2024-08-09,Intermedia,Cáceres
3738,2023-02-28,Juicio,Girona
3739,2023-03-23,Juicio,Cuenca
3740,2024-04-03,Juicio,Málaga
3741,2022-03-04,Juicio,Ávila
3742,2026-04-06,Preliminar,Cádiz
3743,2024-11-19,Intermedia,Málaga
3744,2025-08-23,Preliminar,Huesca
3745,2023-10-02,Intermedia,Granada
3746,2025-05-27,Preliminar,Zaragoza
3747,2021-10-18,Juicio,Tarragona
3748,2025-06-24,Preliminar,Lugo
3749,2025-02-21,Intermedia,Cáceres
3750,2022-06-15,Intermedia,Teruel
3751,2024-05-04,Intermedia,Vizcaya
3752,2025-06-24,Preliminar,Pontevedra
3753,2026-05-20,Preliminar,Huesca
3754,2025-07-28,Preliminar,La Coruña
3755,2026-04-17,Preliminar,Soria
3756,2026-02-07,Preliminar,Valencia
3757,2023-02-15,Intermedia,Valencia
3758,2025-12-24,Preliminar,Zaragoza
3759,2024-05-20,Juicio,Murcia
3760,2025-03-25,Intermedia,Segovia
3761,2021-07-17,Juicio,León
3762,2024-06-03,Juicio,Cuenca
3763,2023-06-06,Intermedia,Ceuta
3764,2026-04-28,Preliminar,La Rioja
3765,2022-01-10,Intermedia,Soria
3766,2025-10-22,Preliminar,Alicante
3767,2025-04-18,Intermedia,La Rioja
3768,2022-01-16,Juicio,Melilla
3769,2020-10-08,Juicio,Madrid
3770,2026-02-24,Preliminar,Valladolid
3771,2024-12-23,Intermedia,Vizcaya
3772,2024-11-06,Juicio,Asturias
3773,2023-11-17,Juicio,Álava
3774,2023-12-23,Intermedia,Valladolid
3775,2026-02-06,Preliminar,Salamanca
3776,2026-05-17,Preliminar,Valladolid
3777,2024-03-22,Intermedia,Zamora
3778,2023-10-01,Juicio,Almería
3779,2023-09-10,Intermedia,Lleida
3780,2023-04-15,Juicio,Cáceres
3781,2024-06-07,Juicio,León
3782,2024-11-14,Intermedia,Toledo
3783,2026-03-21,Preliminar,La Coruña
3784,2026-04-26,Preliminar,Ávila
3785,2022-12-14,Juicio,Guadalajara
3786,2024-04-29,Intermedia,Badajoz
3787,2024-08-21,Juicio,Cuenca
3788,2025-05-12,Intermedia,Cáceres
3789,2025-01-31,Intermedia,Ceuta
3790,2023-11-04,Juicio,Baleares
3791,2026-05-01,Preliminar,Guadalajara
3792,2025-10-19,Preliminar,Zaragoza
3793,2023-09-12,Juicio,Cádiz
3794,2025-02-20,Intermedia,Álava
3795,2023-11-14,Juicio,Álava
3796,2025-06-29,Preliminar,La Rioja
3797,2022-02-21,Intermedia,Córdoba
3798,2025-02-26,Intermedia,Guipúzcoa
3799,2021-06-03,Juicio,Albacete
3800,2023-10-22,Juicio,Girona
3801,2026-05-04,Preliminar,Cádiz
3802,2023-02-01,Juicio,Segovia
3803,2025-12-14,Preliminar,Toledo
3804,2026-01-02,Preliminar,Valladolid
3805,2024-04-27,Juicio,Ceuta
3806,2023-02-01,Intermedia,Ciudad
3807,2024-03-22,Intermedia,Palencia
3808,2025-08-14,Preliminar,Badajoz
3809,2023-09-14,Intermedia,Palencia
3810,2025-11-07,Preliminar,Las Palmas
3811,2022-09-20,Juicio,Burgos
3812,2021-05-09,Juicio,Ourense
3813,2022-04-19,Juicio,Segovia
3814,2026-01-01,Preliminar,León
3815,2024-04-03,Intermedia,Teruel
3816,2026-03-09,Preliminar,Salamanca
3817,2024-12-20,Intermedia,Palencia
3818,2025-09-08,Preliminar,La Rioja
3819,2023-08-15,Juicio,León
3820,2025-09-11,Preliminar,Cáceres
3821,2024-03-04,Juicio,Cuenca
3822,2025-09-17,Preliminar,Burgos
3823,2022-04-30,Juicio,Vizcaya
3824,2023-07-24,Intermedia,Segovia
3825,2022-10-03,Intermedia,Jaén
3826,2025-09-15,Preliminar,Lugo
3827,2022-07-07,Intermedia,Almería
3828,2023-08-05,Juicio,Ceuta
3829,2022-08-04,Juicio,Santa Cruz de Tenerife
3830,2022-04-14,Juicio,Asturias
3831,2025-10-10,Preliminar,Albacete
3832,2022-01-19,Juicio,Granada
3833,2023-01-09,Juicio,Navarra
3834,2022-08-04,Intermedia,Toledo
3835,2025-09-06,Preliminar,Lugo
3836,2025-09-06,Preliminar,Asturias
3837,2024-10-28,Juicio,Castellón
3838,2023-05-01,Juicio,Murcia
3839,2022-10-23,Intermedia,Salamanca
3840,2025-06-29,Preliminar,Las Palmas
3841,2024-05-11,Intermedia,Pontevedra
3842,2024-10-22,Intermedia,Palencia
3843,2024-07-13,Intermedia,Teruel
3844,2025-11-06,Preliminar,Albacete
3845,2023-04-30,Juicio,Córdoba
3846,2022-10-13,Juicio,Ávila
3847,2022-01-05,Juicio,Huesca
3848,2023-02-08,Intermedia,Ciudad
3849,2023-10-01,Juicio,Valencia
3850,2023-12-25,Juicio,Salamanca
3851,2022-05-12,Intermedia,Huesca
3852,2023-12-20,Juicio,León
3853,2022-02-22,Juicio,León
3854,2025-11-17,Preliminar,León
3855,2024-01-02,Juicio,Ourense
3856,2022-01-19,Juicio,Tarragona
3857,2026-04-23,Preliminar,Huesca
3858,2023-10-07,Juicio,Girona
3859,2025-09-04,Preliminar,Cádiz
3860,2025-11-20,Preliminar,León
3861,2025-11-21,Preliminar,La Coruña
3862,2024-05-12,Intermedia,Jaén
3863,2024-01-30,Intermedia,Almería
3864,2024-03-31,Intermedia,Salamanca
3865,2021-03-10,Intermedia,Granada
3866,2023-12-15,Juicio,Guipúzcoa
3867,2025-03-03,Intermedia,Las Palmas
3868,2025-12-28,Preliminar,Ourense
3869,2024-03-18,Intermedia,Segovia
3870,2022-03-29,Juicio,Guipúzcoa
3871,2023-08-01,Intermedia,Sevilla
3872,2023-04-24,Juicio,Segovia
3873,2022-12-11,Intermedia,Huelva
3874,2025-12-07,Preliminar,Madrid
3875,2021-05-27,Juicio,Ceuta
3876,2025-05-28,Preliminar,Toledo
3877,2024-06-21,Juicio,Valencia
3878,2025-10-31,Preliminar,Zamora
3879,2025-09-07,Preliminar,Cádiz
3880,2023-08-19,Juicio,Girona
3881,2024-01-10,Juicio,Ciudad
3882,2024-07-05,Intermedia,Huelva
3883,2022-08-17,Juicio,Teruel
3884,2024-05-26,Intermedia,Valencia
3885,2025-07-27,Preliminar,Cádiz
3886,2025-10-17,Preliminar,Lleida
3887,2022-07-26,Juicio,Cantabria
3888,2025-07-15,Preliminar,Castellón
3889,2025-11-05,Preliminar,Cádiz
3890,2026-04-12,Preliminar,Castellón
3891,2020-09-29,Juicio,Salamanca
3892,2025-10-08,Preliminar,Albacete
3893,2024-08-25,Intermedia,Baleares
3894,2026-02-23,Preliminar,Pontevedra
3895,2024-08-23,Intermedia,Castellón
3896,2021-12-29,Intermedia,Navarra
3897,2026-04-26,Preliminar,Baleares
3898,2025-08-26,Preliminar,Huesca
3899,2026-04-21,Preliminar,Guipúzcoa
3900,2023-02-26,Intermedia,Teruel
3901,2025-08-01,Preliminar,Barcelona
3902,2026-01-18,Preliminar,Toledo
3903,2023-02-15,Juicio,Las Palmas
3904,2023-06-29,Intermedia,Murcia
3905,2024-05-18,Juicio,Castellón
3906,2023-12-27,Juicio,Navarra
3907,2025-07-21,Preliminar,Huesca
3908,2021-01-31,Juicio,Sevilla
3909,2025-08-12,Preliminar,Toledo
3910,2025-02-24,Intermedia,Ceuta
3911,2025-11-27,Preliminar,Cádiz
3912,2023-02-15,Juicio,Teruel
3913,2025-09-13,Preliminar,Girona
3914,2025-04-06,Intermedia,Lleida
3915,2025-03-20,Intermedia,Almería
3916,2022-04-11,Juicio,Granada
3917,2026-04-24,Preliminar,Cáceres
3918,2025-01-30,Intermedia,Asturias
3919,2023-12-23,Juicio,Ourense
3920,2023-07-27,Juicio,La Rioja
3921,2022-05-30,Juicio,Lugo
3922,2025-08-22,Preliminar,Cantabria
3923,2022-04-11,Juicio,Ávila
3924,2021-11-11,Intermedia,Guadalajara
3925,2022-05-01,Juicio,Málaga
3926,2025-06-14,Preliminar,Barcelona
3927,2025-11-17,Preliminar,Huesca
3928,2022-03-26,Intermedia,Murcia
3929,2024-04-04,Intermedia,Navarra
3930,2024-05-30,Intermedia,Toledo
3931,2025-09-04,Preliminar,Jaén
3932,2021-06-25,Juicio,Vizcaya
3933,2024-11-10,Intermedia,Málaga
3934,2025-04-18,Intermedia,Ávila
3935,2026-01-14,Preliminar,Guipúzcoa
3936,2024-04-14,Juicio,Cantabria
3937,2026-02-09,Preliminar,Las Palmas
3938,2025-01-05,Intermedia,Valencia
3939,2025-11-14,Preliminar,Ciudad
3940,2020-06-04,Juicio,Córdoba
3941,2025-06-16,Preliminar,Melilla
3942,2022-11-25,Juicio,Cuenca
3943,2022-11-08,Intermedia,Tarragona
3944,2026-04-05,Preliminar,Santa Cruz de Tenerife
3945,2025-11-02,Preliminar,Zamora
3946,2025-08-17,Preliminar,Asturias
3947,2025-02-04,Intermedia,Granada
3948,2023-11-04,Intermedia,Madrid
3949,2023-09-14,Juicio,Granada
3950,2020-06-07,Juicio,Vizcaya
3951,2025-03-19,Intermedia,Cáceres
3952,2024-10-12,Intermedia,Badajoz
3953,2023-02-18,Juicio,Salamanca
3954,2025-05-30,Preliminar,Córdoba
3955,2021-10-02,Intermedia,Zaragoza
3956,2024-06-19,Intermedia,Granada
3957,2025-10-28,Preliminar,Ceuta
3958,2024-12-18,Intermedia,Huesca
3959,2026-02-24,Preliminar,Asturias
3960,2023-12-25,Juicio,La Coruña
3961,2022-11-11,Juicio,Teruel
3962,2025-06-24,Preliminar,Vizcaya
3963,2024-05-02,Intermedia,Navarra
3964,2021-09-21,Juicio,Castellón
3965,2025-02-28,Intermedia,Ourense
3966,2026-01-20,Preliminar,Guadalajara
3967,2023-07-03,Juicio,Palencia
3968,2021-12-23,Intermedia,Baleares
3969,2024-10-05,Juicio,Cantabria
3970,2025-05-04,Intermedia,Cádiz
3971,2022-11-03,Intermedia,Lleida
3972,2022-02-06,Intermedia,Lugo
3973,2025-12-06,Preliminar,Soria
3974,2026-01-10,Preliminar,Sevilla
3975,2026-01-10,Preliminar,Zaragoza
3976,2024-02-25,Intermedia,Toledo
3977,2024-04-16,Juicio,Lugo
3978,2022-10-04,Intermedia,Álava
3979,2022-06-09,Intermedia,Barcelona
3980,2023-11-14,Juicio,Córdoba
3981,2023-04-11,Juicio,Pontevedra
3982,2025-12-23,Preliminar,Cádiz
3983,2022-08-26,Intermedia,Ceuta
3984,2021-04-14,Intermedia,Baleares
3985,2021-09-27,Juicio,Palencia
3986,2025-10-02,Preliminar,Navarra
3987,2024-03-21,Juicio,Ávila
3988,2026-02-20,Preliminar,Pontevedra
3989,2024-07-09,Juicio,La Rioja
3990,2024-05-16,Juicio,Guipúzcoa
3991,2023-07-29,Intermedia,Soria
3992,2023-10-02,Juicio,Álava
3993,2025-10-02,Preliminar,Palencia
3994,2025-10-19,Preliminar,Ávila
3995,2024-09-16,Intermedia,Zaragoza
3996,2023-08-30,Juicio,Tarragona
3997,2024-12-19,Juicio,Huesca
3998,2025-04-14,Intermedia,Valencia
3999,2022-02-16,Juicio,Huelva
4000,2021-03-17,Intermedia,La Rioja
4001,2023-09-03,Juicio,Asturias
4002,2024-08-17,Juicio,Vizcaya
4003,2021-10-03,Juicio,Palencia
4004,2026-03-14,Preliminar,La Rioja
4005,2024-01-16,Juicio,Almería
4006,2023-09-16,Juicio,Málaga
4007,2023-01-01,Juicio,Madrid
4008,2023-09-25,Juicio,Zaragoza
4009,2024-06-12,Juicio,Guipúzcoa
4010,2024-06-28,Intermedia,Vizcaya
4011,2024-10-26,Intermedia,Córdoba
4012,2025-04-01,Intermedia,Álava
4013,2023-06-04,Juicio,Badajoz
4014,2021-08-03,Intermedia,Alicante
4015,2025-06-18,Preliminar,Ourense
4016,2022-03-07,Juicio,Cádiz
4017,2024-12-21,Intermedia,Girona
4018,2023-12-19,Intermedia,Toledo
4019,2022-10-22,Juicio,Álava
4020,2021-02-27,Juicio,Salamanca
4021,2024-02-06,Juicio,Álava
4022,2024-06-22,Juicio,Cádiz
4023,2023-11-19,Intermedia,Salamanca
4024,2025-10-13,Preliminar,Segovia
4025,2024-04-25,Intermedia,Ciudad
4026,2025-12-06,Preliminar,Almería
4027,2026-02-04,Preliminar,Córdoba
4028,2021-08-15,Intermedia,Albacete
4029,2026-01-30,Preliminar,Tarragona
4030,2025-11-02,Preliminar,Lugo
4031,2022-10-27,Juicio,Valladolid
4032,2022-05-13,Juicio,Albacete
4033,2025-06-21,Preliminar,Ávila
4034,2026-05-05,Preliminar,Valencia
4035,2026-05-17,Preliminar,Tarragona
4036,2024-03-26,Juicio,Teruel
4037,2022-06-30,Juicio,Guipúzcoa
4038,2026-04-26,Preliminar,Zaragoza
4039,2021-07-24,Intermedia,Baleares
4040,2025-12-25,Preliminar,León
4041,2024-06-30,Juicio,Murcia
4042,2024-02-23,Juicio,Málaga
4043,2026-05-18,Preliminar,Palencia
4044,2020-11-08,Intermedia,Málaga
4045,2025-10-11,Preliminar,Tarragona
4046,2024-02-12,Intermedia,Melilla
4047,2023-04-11,Juicio,Burgos
4048,2024-08-07,Intermedia,Ourense
4049,2025-08-08,Preliminar,Guadalajara
4050,2021-11-25,Intermedia,La Rioja
4051,2025-02-02,Intermedia,Navarra
4052,2026-02-01,Preliminar,Madrid
4053,2023-03-13,Juicio,Córdoba
4054,2026-04-25,Preliminar,Las Palmas
4055,2025-04-01,Intermedia,Ceuta
4056,2022-08-11,Intermedia,Girona
4057,2025-09-26,Preliminar,La Coruña
4058,2022-03-10,Intermedia,Soria
4059,2025-10-07,Preliminar,Zamora
4060,2024-08-22,Intermedia,Baleares
4061,2025-05-25,Intermedia,Salamanca
4062,2025-08-27,Preliminar,Valladolid
4063,2025-06-07,Preliminar,Cáceres
4064,2025-10-29,Preliminar,Las Palmas
4065,2025-12-12,Preliminar,Vizcaya
4066,2024-01-28,Juicio,Sevilla
4067,2024-03-22,Juicio,Córdoba
4068,2025-03-01,Intermedia,Navarra
4069,2025-08-25,Preliminar,Lugo
4070,2025-09-06,Preliminar,Zamora
4071,2025-01-15,Intermedia,Ávila
4072,2026-01-14,Preliminar,Cantabria
4073,2025-06-06,Preliminar,Barcelona
4074,2020-11-15,Intermedia,Palencia
4075,2026-04-04,Preliminar,Palencia
4076,2025-09-02,Preliminar,Córdoba
4077,2023-12-29,Intermedia,Albacete
4078,2026-03-09,Preliminar,Ávila
4079,2025-02-20,Intermedia,Ceuta
4080,2024-02-16,Intermedia,La Coruña
4081,2025-08-30,Preliminar,Teruel
4082,2024-11-09,Juicio,Valladolid
4083,2023-02-25,Juicio,Badajoz
4084,2020-11-23,Juicio,Guipúzcoa
4085,2025-09-17,Preliminar,Castellón
4086,2025-12-23,Preliminar,Toledo
4087,2023-03-05,Juicio,La Rioja
4088,2026-05-03,Preliminar,Madrid
4089,2023-02-10,Intermedia,Santa Cruz de Tenerife
4090,2025-06-21,Preliminar,Granada
4091,2023-10-25,Intermedia,Alicante
4092,2025-09-01,Preliminar,Teruel
4093,2023-11-12,Juicio,Teruel
4094,2024-08-09,Juicio,Asturias
4095,2026-01-24,Preliminar,Salamanca
4096,2021-12-01,Intermedia,Cantabria
4097,2025-03-16,Intermedia,Las Palmas
4098,2023-11-26,Juicio,Córdoba
4099,2024-08-10,Intermedia,Salamanca
4100,2023-12-09,Intermedia,Asturias
4101,2026-04-08,Preliminar,Burgos
4102,2022-07-14,Juicio,Córdoba
4103,2024-05-28,Juicio,Ciudad
4104,2023-07-06,Intermedia,Santa Cruz de Tenerife
4105,2024-05-11,Intermedia,Guipúzcoa
4106,2023-11-21,Juicio,León
4107,2024-10-05,Juicio,Jaén
4108,2024-10-11,Juicio,Jaén
4109,2026-03-18,Preliminar,Guadalajara
4110,2026-03-04,Preliminar,Lugo
4111,2026-03-20,Preliminar,Ávila
4112,2025-06-28,Preliminar,Santa Cruz de Tenerife
4113,2026-05-09,Preliminar,Cuenca
4114,2021-12-04,Intermedia,Las Palmas
4115,2025-06-10,Preliminar,Albacete
4116,2022-05-15,Intermedia,Zaragoza
4117,2023-12-20,Juicio,Baleares
4118,2025-01-07,Juicio,Valencia
4119,2025-01-06,Intermedia,La Rioja
4120,2025-07-21,Preliminar,Badajoz
4121,2026-01-11,Preliminar,Valladolid
4122,2024-06-12,Intermedia,Cáceres
4123,2024-05-17,Juicio,Navarra
4124,2026-05-08,Preliminar,Navarra
4125,2025-10-08,Preliminar,Teruel
4126,2024-10-24,Intermedia,Zaragoza
4127,2025-08-03,Preliminar,Baleares
4128,2024-03-01,Juicio,Vizcaya
4129,2026-03-28,Preliminar,Segovia
4130,2024-11-30,Juicio,Valladolid
4131,2026-03-07,Preliminar,Baleares
4132,2026-01-02,Preliminar,Almería
4133,2021-09-04,Juicio,Baleares
4134,2026-04-02,Preliminar,La Rioja
4135,2025-09-17,Preliminar,Almería
4136,2022-07-16,Intermedia,Almería
4137,2025-06-13,Preliminar,Toledo
4138,2020-11-17,Juicio,Castellón
4139,2026-05-20,Preliminar,Teruel
4140,2024-03-27,Intermedia,Albacete
4141,2022-03-25,Juicio,Alicante
4142,2025-11-20,Preliminar,Valladolid
4143,2026-03-14,Preliminar,Lleida
4144,2025-05-20,Intermedia,Segovia
4145,2021-09-25,Juicio,Lugo
4146,2023-08-22,Juicio,La Rioja
4147,2024-09-02,Intermedia,Ciudad
4148,2022-07-25,Juicio,Salamanca
4149,2021-02-21,Juicio,Córdoba
4150,2020-08-24,Juicio,Burgos
4151,2025-10-24,Preliminar,Castellón
4152,2022-06-17,Juicio,Cádiz
4153,2025-05-19,Intermedia,La Coruña
4154,2026-01-08,Preliminar,Cádiz
4155,2025-08-18,Preliminar,Álava
4156,2026-05-01,Preliminar,Valladolid
4157,2021-10-09,Juicio,Santa Cruz de Tenerife
4158,2022-12-17,Intermedia,Salamanca
4159,2025-07-08,Preliminar,Sevilla
4160,2022-12-02,Intermedia,Badajoz
4161,2025-10-30,Preliminar,Córdoba
4162,2024-11-09,Intermedia,Melilla
4163,2024-06-16,Intermedia,Las Palmas
4164,2021-12-22,Juicio,Girona
4165,2023-07-28,Intermedia,Zamora
4166,2023-03-19,Juicio,La Coruña
4167,2022-11-25,Juicio,Lugo
4168,2023-10-22,Intermedia,Álava
4169,2025-09-19,Preliminar,Santa Cruz de Tenerife
4170,2021-11-29,Intermedia,Segovia
4171,2026-02-10,Preliminar,Valencia
4172,2025-08-02,Preliminar,Cuenca
4173,2021-10-14,Juicio,Guipúzcoa
4174,2024-08-06,Juicio,Asturias
4175,2025-09-19,Preliminar,Badajoz
4176,2024-12-29,Intermedia,Barcelona
4177,2024-06-04,Intermedia,Almería
4178,2022-07-16,Intermedia,Madrid
4179,2023-04-12,Intermedia,Toledo
4180,2024-01-14,Intermedia,Cádiz
4181,2026-01-14,Preliminar,Toledo
4182,2022-09-26,Juicio,Almería
4183,2021-03-14,Juicio,Barcelona
4184,2026-03-03,Preliminar,Castellón
4185,2026-02-24,Preliminar,Ourense
4186,2025-09-11,Preliminar,Asturias
4187,2023-12-10,Juicio,Girona
4188,2022-12-26,Intermedia,Lleida
4189,2023-04-17,Juicio,Ciudad
4190,2023-10-18,Juicio,Toledo
4191,2025-07-25,Preliminar,Cantabria
4192,2024-05-16,Intermedia,La Rioja
4193,2026-01-11,Preliminar,Badajoz
4194,2025-07-20,Preliminar,Zamora
4195,2024-09-19,Intermedia,Álava
4196,2024-03-27,Intermedia,Cuenca
4197,2026-01-30,Preliminar,Lugo
4198,2023-09-23,Intermedia,Melilla
4199,2025-10-19,Preliminar,Murcia
4200,2026-02-14,Preliminar,Ávila
4201,2021-11-12,Intermedia,Burgos
4202,2026-01-02,Preliminar,Baleares
4203,2026-03-01,Preliminar,Pontevedra
4204,2025-06-29,Preliminar,Madrid
4205,2024-02-21,Intermedia,Cuenca
4206,2024-10-18,Intermedia,Soria
4207,2024-02-15,Intermedia,Badajoz
4208,2023-10-30,Intermedia,Lugo
4209,2022-03-04,Juicio,Jaén
4210,2025-07-21,Preliminar,La Coruña
4211,2025-08-10,Preliminar,Las Palmas
4212,2024-11-09,Juicio,Asturias
4213,2025-09-16,Preliminar,Guipúzcoa
4214,2024-04-18,Intermedia,Ávila
4215,2025-06-13,Preliminar,Cáceres
4216,2025-03-12,Intermedia,Guadalajara
4217,2023-04-13,Juicio,Cádiz
4218,2025-06-16,Preliminar,Jaén
4219,2024-11-18,Intermedia,Girona
4220,2025-11-23,Preliminar,Castellón
4221,2024-05-31,Intermedia,Santa Cruz de Tenerife
4222,2025-08-05,Preliminar,Pontevedra
4223,2026-01-31,Preliminar,Huelva
4224,2026-05-06,Preliminar,León
