ID Caso,ID Cliente,ID Abogado,Descripción,Estado,Fecha de Inicio,Fecha de Resolución,Rama Legal,Resultado,Tipo de Caso
3745,1007,36,Commodi consequuntur ab.,En proceso,2022-11-13,2023-06-11,Procesal,Pendiente,Recurso de apelación
3746,24,17,Ratione illo nam aliquam.,Abierto,2021-08-31,2023-07-05,Administrativo,Pendiente,Contratación pública
3747,216,48,Explicabo ut earum amet voluptas suscipit.,Cerrado,2021-03-01,2024-09-10,Seguridad Social,Perdido,Afiliación al sistema
3748,647,4,Quas quia repellendus nostrum aliquid doloribus.,Abierto,2020-12-10,2024-09-07,Penal,Pendiente,Fraude
3749,867,54,Earum nesciunt in nesciunt officia architecto animi eligendi.,En proceso,2020-09-10,2021-02-09,Informático,Pendiente,Protección de datos personales
3750,184,14,Quisquam quisquam enim occaecati fugiat repudiandae quia.,En proceso,2021-09-29,2022-12-20,Mercantil,Pendiente,Registro de marca
3751,952,21,Voluptate possimus voluptas placeat harum.,En proceso,2023-11-08,2023-12-11,Constitucional,Pendiente,Acción de amparo
3752,400,48,Officia qui ullam eius molestiae alias distinctio.,Abierto,2021-03-09,2021-09-27,Seguridad Social,Pendiente,Reintegro de prestaciones
3753,249,27,Laudantium unde inventore ea quidem.,Abierto,2020-11-30,2024-04-25,Internacional Público,Pendiente,Refugiados y asilo
3754,22,14,Ea ullam laboriosam natus rerum.,Abierto,2023-06-29,2024-12-12,Mercantil,Pendiente,Competencia desleal
3755,630,11,Alias facilis voluptate nemo aliquam.,Abierto,2023-02-05,2024-07-27,Laboral,Pendiente,Accidente de trabajo
3756,716,54,Animi voluptatem eius distinctio ipsam.,Abierto,2022-01-25,2023-01-15,Informático,Pendiente,Protección de datos personales
3757,87,45,Porro consequatur nesciunt optio animi.,En proceso,2022-04-27,2024-01-23,Notarial y Registral,Pendiente,Escritura pública
3758,1096,45,Deleniti ratione molestias architecto hic.,Abierto,2021-02-01,2023-03-24,Notarial y Registral,Pendiente,Registro de propiedad
3759,88,44,Vero odio vel at autem.,Cerrado,2023-10-17,2025-04-13,Notarial y Registral,Perdido,Escritura pública
3760,435,11,Quaerat accusamus possimus aspernatur ut.,En proceso,2023-09-08,2023-12-12,Laboral,Pendiente,Reinstalación
3761,143,14,Tempora laudantium itaque.,Cerrado,2021-03-16,2023-06-28,Mercantil,Acuerdo,Competencia desleal
3762,777,28,Quis doloremque iste cum.,Cerrado,2024-03-26,2024-06-11,Internacional Privado,Ganado,Herencia transnacional
3763,715,6,Ea ea illo minima.,En proceso,2022-04-04,2024-10-09,Civil,Pendiente,Sucesiones y herencias
3764,503,38,Quas vero quis dolor quibusdam nesciunt accusamus.,Abierto,2022-05-24,2023-10-26,Procesal,Pendiente,Ejecución de sentencia
3765,15,14,Vitae mollitia nam assumenda atque repellendus similique.,En proceso,2020-06-08,2021-12-11,Mercantil,Pendiente,Quiebra o insolvencia
3766,882,32,Laborum debitis nemo odio quibusdam laboriosam recusandae.,Abierto,2020-06-21,2022-09-15,Ambiental,Pendiente,Daño ecológico
3767,923,41,Itaque excepturi fugiat animi.,En proceso,2024-01-14,2024-02-14,Familia,Pendiente,Custodia de menores
3768,791,8,Corrupti repellat nesciunt praesentium.,Cerrado,2020-12-10,2023-12-11,Civil,Ganado,Arrendamientos
3769,381,31,Quo tempora corrupti consectetur minus.,Cerrado,2020-09-27,2020-10-09,Internacional Privado,Perdido,Conflicto de leyes
3770,595,8,Laboriosam aut esse voluptatem dolor neque sed.,Abierto,2023-11-05,2023-12-30,Civil,Pendiente,Propiedad y posesión
3771,275,41,Suscipit quod at natus aspernatur quaerat ducimus nihil.,En proceso,2023-04-08,2024-05-04,Familia,Pendiente,Custodia de menores
3772,373,29,Facere facilis maiores impedit.,Cerrado,2024-04-01,2025-02-20,Internacional Privado,Ganado,Divorcio internacional
3773,775,32,Quod cum illo odit beatae atque nobis et.,Cerrado,2021-11-19,2024-04-04,Ambiental,Ganado,Daño ecológico
3774,363,14,Nemo impedit repellat neque.,En proceso,2023-09-14,2024-12-31,Mercantil,Pendiente,Incumplimiento comercial
3775,526,27,Voluptas corrupti pariatur assumenda iusto.,Abierto,2022-04-08,2023-11-20,Internacional Público,Pendiente,Conflictos fronterizos
3776,157,41,Error nihil quaerat veniam.,Abierto,2023-03-29,2023-10-13,Familia,Pendiente,Divorcio
3777,663,38,Illum non repudiandae.,En proceso,2022-10-24,2024-07-24,Procesal,Pendiente,Nulidad procesal
3778,839,21,Illo optio recusandae consectetur ea praesentium hic.,Cerrado,2023-06-19,2024-02-13,Constitucional,Ganado,Inconstitucionalidad de norma
3779,387,6,Beatae minus praesentium beatae ab recusandae atque in.,En proceso,2020-09-24,2021-01-24,Civil,Pendiente,Arrendamientos
3780,278,32,Hic reprehenderit quam modi qui culpa.,Cerrado,2023-04-01,2023-09-02,Ambiental,Ganado,Contaminación
3781,997,16,Error officiis a nihil tenetur sapiente.,Cerrado,2021-11-05,2025-03-14,Administrativo,Ganado,Multas municipales
3782,540,11,Beatae cumque adipisci consequatur accusamus.,En proceso,2023-06-19,2024-07-14,Laboral,Pendiente,Reclamación de salarios
3783,929,41,Adipisci in sit porro excepturi minima earum.,Abierto,2022-04-10,2024-02-04,Familia,Pendiente,Tutela o curatela
3784,650,48,Odio minima amet.,Abierto,2023-07-27,2024-05-15,Seguridad Social,Pendiente,Reclamación de pensión
3785,92,38,Dolorum voluptatum corrupti.,Cerrado,2021-12-05,2023-07-11,Procesal,Perdido,Competencia jurisdiccional
3786,8,18,Distinctio autem consequatur molestiae inventore.,En proceso,2023-02-01,2024-08-26,Administrativo,Pendiente,Licencias y permisos
3787,1043,11,Placeat nam omnis nulla natus iste magni quam.,Cerrado,2022-12-12,2024-11-13,Laboral,Perdido,Reclamación de salarios
3788,230,48,Reprehenderit tempore minus ut porro quo.,En proceso,2024-04-07,2024-09-21,Seguridad Social,Pendiente,Subsidio por enfermedad
3789,1102,54,Ad dolor quis soluta necessitatibus eos voluptate.,En proceso,2023-11-21,2025-01-24,Informático,Pendiente,Suplantación digital
3790,253,11,Molestias similique inventore.,Cerrado,2023-03-13,2024-08-28,Laboral,Perdido,Acoso laboral
3791,246,4,Dolor itaque tenetur nostrum impedit.,Abierto,2023-09-02,2024-11-15,Penal,Pendiente,Delitos informáticos
3792,72,27,Incidunt blanditiis omnis magnam.,Abierto,2024-01-07,2024-11-08,Internacional Público,Pendiente,Extradición
3793,1039,14,Nam repellendus voluptatem laboriosam commodi.,Cerrado,2022-09-28,2023-10-26,Mercantil,Ganado,Competencia desleal
3794,736,29,Delectus non esse veniam vero totam.,En proceso,2023-12-26,2025-04-10,Internacional Privado,Pendiente,Divorcio internacional
3795,440,44,Beatae ut ullam omnis.,Cerrado,2022-05-23,2023-12-04,Notarial y Registral,Perdido,Legalización de documentos
3796,515,28,Fugit esse sequi quam tempore aut.,Abierto,2023-06-07,2024-08-01,Internacional Privado,Pendiente,Divorcio internacional
3797,26,44,Ex perferendis animi neque distinctio.,En proceso,2021-07-24,2022-06-11,Notarial y Registral,Pendiente,Escritura pública
3798,1050,21,Quo architecto placeat corrupti temporibus sapiente magni.,En proceso,2022-12-07,2023-09-26,Constitucional,Pendiente,Violación de derechos fundamentales
3799,262,2,Quia quod qui culpa dolorum.,Cerrado,2021-05-30,2021-10-28,Penal,Ganado,Lesiones personales
3800,81,16,Saepe nihil praesentium iste.,Cerrado,2023-10-12,2024-01-07,Administrativo,Ganado,Contratación pública
3801,477,54,Atque tempora pariatur fugit repellat quia esse.,Abierto,2023-09-25,2024-11-13,Informático,Pendiente,Hackeo o intrusión
3802,923,4,Atque deserunt earum animi sapiente.,Cerrado,2023-01-15,2023-11-09,Penal,Ganado,Robo o hurto
3803,136,17,Numquam vitae quod eveniet.,Abierto,2021-12-05,2024-01-10,Administrativo,Pendiente,Sanción administrativa
3804,558,45,Odit accusantium ea nam quam quae.,Abierto,2024-03-30,2024-09-25,Notarial y Registral,Pendiente,Registro de propiedad
3805,555,14,Minima eos delectus hic iusto rerum unde.,Cerrado,2024-02-28,2025-02-14,Mercantil,Ganado,Competencia desleal
3806,122,41,Autem modi excepturi doloremque.,En proceso,2023-01-22,2024-07-18,Familia,Pendiente,Adopción
3807,203,45,Aut fugiat ipsum pariatur.,En proceso,2023-07-15,2024-10-15,Notarial y Registral,Pendiente,Constitución de sociedad
3808,954,11,Eum quos pariatur voluptatem provident amet.,Abierto,2023-03-29,2025-03-08,Laboral,Pendiente,Negociación colectiva
3809,310,45,Aut fugit commodi quia quidem.,En proceso,2021-10-13,2024-02-14,Notarial y Registral,Pendiente,Legalización de documentos
3810,834,18,Minima nisi id tenetur repellat pariatur omnis.,Abierto,2021-08-19,2024-12-16,Administrativo,Pendiente,Licencias y permisos
3811,161,11,Explicabo dolore doloremque ipsum voluptate.,Cerrado,2022-01-05,2023-12-05,Laboral,Perdido,Acoso laboral
3812,29,11,Molestiae maiores maxime dignissimos hic qui porro.,Cerrado,2020-08-05,2021-06-30,Laboral,Acuerdo,Accidente de trabajo
3813,354,41,Aspernatur dicta labore assumenda ea officia.,Cerrado,2021-07-12,2025-04-27,Familia,Ganado,Divorcio
3814,73,32,Esse ipsa in consequuntur quibusdam expedita magni.,Abierto,2022-06-24,2025-04-10,Ambiental,Pendiente,Daño ecológico
3815,204,27,Maxime nemo expedita soluta quae.,En proceso,2023-01-02,2024-10-18,Internacional Público,Pendiente,Tratado internacional
3816,973,14,Iste mollitia eveniet officia commodi.,Abierto,2020-07-08,2023-02-03,Mercantil,Pendiente,Contratos mercantiles
3817,919,32,Soluta praesentium quis delectus tempora id aut animi.,En proceso,2024-02-12,2024-02-22,Ambiental,Pendiente,Protección de áreas naturales
3818,311,11,Quas occaecati a ea nisi cumque enim dolorum.,Abierto,2024-04-11,2024-06-07,Laboral,Pendiente,Despido injustificado
3819,485,38,Asperiores molestiae doloribus explicabo.,Cerrado,2022-10-30,2023-12-31,Procesal,Perdido,Revisión judicial
3820,739,11,Nostrum fugiat ducimus similique temporibus ex esse distinctio.,Abierto,2022-11-09,2024-02-23,Laboral,Pendiente,Reinstalación
3821,21,32,Neque expedita perspiciatis dicta explicabo unde molestias cumque.,Cerrado,2020-10-11,2024-08-10,Ambiental,Perdido,Sanción ambiental
3822,62,38,Officia perferendis quod libero.,Abierto,2024-02-10,2024-08-27,Procesal,Pendiente,Recurso de apelación
3823,280,28,Veritatis molestiae quasi corrupti eius nam officia architecto.,Cerrado,2022-02-21,2022-06-24,Internacional Privado,Acuerdo,Conflicto de leyes
3824,443,4,Ab at cum saepe quis laborum.,En proceso,2023-01-01,2024-09-25,Penal,Pendiente,Violencia de género
3825,71,6,Ratione sapiente iusto voluptate.,En proceso,2021-03-04,2024-11-29,Civil,Pendiente,Propiedad y posesión
3826,192,11,Ex pariatur deserunt eaque adipisci.,Abierto,2021-10-12,2023-12-16,Laboral,Pendiente,Acoso laboral
3827,85,32,Voluptas cum sunt aspernatur fuga voluptate nemo quas.,En proceso,2020-11-05,2024-04-11,Ambiental,Pendiente,Licencia ambiental
3828,799,28,Consequuntur praesentium numquam.,Cerrado,2023-07-24,2023-11-18,Internacional Privado,Ganado,Divorcio internacional
3829,520,6,Neque iusto at in.,Cerrado,2021-12-05,2022-12-07,Civil,Acuerdo,Reclamación por deuda
3830,230,45,Officiis nobis nam architecto facere fugit maiores pariatur.,Cerrado,2021-06-24,2023-05-15,Notarial y Registral,Ganado,Registro de propiedad
3831,971,11,Maxime corrupti nesciunt voluptatem doloribus.,Abierto,2022-06-17,2022-11-02,Laboral,Pendiente,Reinstalación
3832,502,17,Libero quidem nesciunt voluptatum corrupti quod molestias.,Cerrado,2021-10-05,2023-11-04,Administrativo,Ganado,Licencias y permisos
3833,618,54,Consequuntur sed enim soluta harum odio.,Cerrado,2022-09-10,2024-06-09,Informático,Ganado,Protección de datos personales
3834,191,21,Eius facere dignissimos quasi quia ad minima.,En proceso,2021-08-27,2022-05-12,Constitucional,Pendiente,Violación de derechos fundamentales
3835,702,2,Neque sed architecto quo excepturi.,Abierto,2024-01-28,2025-03-31,Penal,Pendiente,Homicidio
3836,169,38,Quae harum dolor ullam nam nobis.,Abierto,2020-09-03,2025-03-24,Procesal,Pendiente,Revisión judicial
3837,557,41,Officiis a dicta enim rem.,Cerrado,2022-12-11,2024-12-08,Familia,Acuerdo,Adopción
3838,370,48,Id eveniet quod iure maiores cum accusantium.,Cerrado,2022-07-13,2023-07-24,Seguridad Social,Acuerdo,Reclamación de pensión
3839,862,14,Similique consequuntur velit quaerat vel esse officiis.,En proceso,2021-11-17,2023-02-25,Mercantil,Pendiente,Registro de marca
3840,194,21,Quas minus maxime.,Abierto,2020-08-21,2021-07-05,Constitucional,Pendiente,Acción de tutela
3841,162,29,Maiores voluptate consequuntur aperiam ipsam.,En proceso,2022-01-05,2022-08-26,Internacional Privado,Pendiente,Herencia transnacional
3842,50,38,Excepturi possimus vitae commodi laudantium consectetur ipsam consequatur.,En proceso,2023-04-23,2023-09-17,Procesal,Pendiente,Nulidad procesal
3843,736,17,Vitae occaecati numquam asperiores voluptate.,En proceso,2021-08-13,2023-04-14,Administrativo,Pendiente,Responsabilidad patrimonial del Estado
3844,783,21,Explicabo voluptatem beatae fugiat vitae tenetur.,Abierto,2023-12-19,2024-12-07,Constitucional,Pendiente,Acción de tutela
3845,227,6,Velit porro excepturi modi.,Cerrado,2023-04-13,2023-06-10,Civil,Acuerdo,Arrendamientos
3846,350,54,Cupiditate natus earum dignissimos nulla provident officiis.,Cerrado,2021-08-16,2023-01-22,Informático,Acuerdo,Suplantación digital
3847,1098,48,Tempora est nam omnis.,Cerrado,2021-11-03,2023-05-03,Seguridad Social,Perdido,Incapacidad permanente
3848,1053,32,Esse aperiam molestiae.,En proceso,2022-06-01,2024-09-16,Ambiental,Pendiente,Sanción ambiental
3849,950,11,Cum voluptas voluptatibus veritatis.,Cerrado,2023-09-02,2023-12-16,Laboral,Ganado,Despido injustificado
3850,639,32,Aliquid blanditiis vel numquam enim modi.,Cerrado,2023-05-13,2024-12-06,Ambiental,Perdido,Contaminación
3851,898,32,Ex deserunt dolor iure.,En proceso,2020-10-09,2020-11-09,Ambiental,Pendiente,Licencia ambiental
3852,67,6,Nemo molestias rerum voluptates doloremque libero beatae doloribus.,Cerrado,2022-07-20,2024-06-06,Civil,Perdido,Arrendamientos
3853,176,54,Sint soluta consequuntur totam quas.,Cerrado,2021-11-17,2022-03-30,Informático,Perdido,Delito informático
3854,1084,4,Placeat cum quasi veritatis libero libero praesentium.,Abierto,2021-03-29,2021-12-14,Penal,Pendiente,Violencia de género
3855,405,36,Saepe cumque nihil tenetur nam quod.,Cerrado,2023-11-18,2024-02-19,Procesal,Ganado,Ejecución de sentencia
3856,1045,32,Alias magnam quaerat voluptates.,Cerrado,2021-12-31,2022-03-04,Ambiental,Perdido,Sanción ambiental
3857,241,2,Blanditiis aspernatur magnam.,Abierto,2022-05-22,2023-10-17,Penal,Pendiente,Fraude
3858,653,32,Est consequatur corrupti optio deleniti.,Cerrado,2023-07-08,2023-12-10,Ambiental,Perdido,Evaluación de impacto ambiental
3859,345,11,Libero occaecati voluptates blanditiis at ratione.,Abierto,2023-11-30,2024-11-28,Laboral,Pendiente,Acoso laboral
3860,304,14,Dicta nam labore magnam earum explicabo.,Abierto,2021-05-27,2022-06-25,Mercantil,Pendiente,Quiebra o insolvencia
3861,427,21,In laudantium quia architecto.,Abierto,2022-10-24,2023-09-12,Constitucional,Pendiente,Acción de amparo
3862,38,2,Nesciunt doloremque quia consequuntur delectus quam deleniti asperiores.,En proceso,2024-03-11,2024-07-23,Penal,Pendiente,Fraude
3863,598,27,Aliquid ipsum tempora molestiae debitis nobis quibusdam ipsam.,En proceso,2023-05-04,2024-05-22,Internacional Público,Pendiente,Conflictos fronterizos
3864,491,27,Nostrum quaerat dolorum explicabo dolorum nostrum dolore.,En proceso,2023-12-23,2023-12-29,Internacional Público,Pendiente,Litigio entre Estados
3865,7,36,Fuga architecto illum esse ipsam consequatur rem.,En proceso,2020-08-28,2023-10-25,Procesal,Pendiente,Medidas cautelares
3866,249,36,Hic recusandae eos voluptatum fuga voluptatem.,Cerrado,2022-12-02,2024-01-08,Procesal,Ganado,Competencia jurisdiccional
3867,48,48,Recusandae voluptas maxime non vero similique quo.,En proceso,2022-08-27,2024-04-23,Seguridad Social,Pendiente,Reclamación de pensión
3868,482,27,Sint corrupti pariatur veniam.,Abierto,2023-10-10,2024-07-03,Internacional Público,Pendiente,Conflictos fronterizos
3869,936,28,Quas dolorem reprehenderit provident officia deleniti odit ullam.,En proceso,2024-02-02,2025-01-30,Internacional Privado,Pendiente,Adopción internacional
3870,92,41,Alias eos ad optio sapiente iste et distinctio.,Cerrado,2021-07-31,2022-07-03,Familia,Ganado,Tutela o curatela
3871,615,48,Culpa provident itaque ut nemo perferendis.,En proceso,2021-04-17,2023-05-31,Seguridad Social,Pendiente,Reclamación de pensión
3872,984,54,Natus inventore neque maxime.,Cerrado,2021-11-28,2024-08-12,Informático,Perdido,Protección de datos personales
3873,48,2,Debitis dignissimos distinctio quidem perspiciatis.,En proceso,2022-06-23,2024-04-30,Penal,Pendiente,Delitos informáticos
3874,449,54,Culpa voluptatem suscipit sint exercitationem dicta.,Abierto,2022-02-04,2024-11-08,Informático,Pendiente,Suplantación digital
3875,501,6,Ipsam minus numquam quaerat labore.,Cerrado,2020-11-29,2021-10-08,Civil,Ganado,Incumplimiento de contrato
3876,652,32,Earum consequuntur consectetur adipisci quia similique quas neque.,Abierto,2022-05-19,2022-12-15,Ambiental,Pendiente,Protección de áreas naturales
3877,531,38,Eum sed dicta similique perferendis.,Cerrado,2023-04-06,2024-09-14,Procesal,Acuerdo,Nulidad procesal
3878,308,48,Quam ad ad quidem odit quae illo.,Abierto,2022-04-03,2022-06-04,Seguridad Social,Pendiente,Subsidio por enfermedad
3879,25,41,Eligendi fugit sapiente corporis.,Abierto,2021-09-18,2022-11-03,Familia,Pendiente,Manutención
3880,490,14,Sunt aspernatur voluptatem at veritatis numquam accusantium fugiat.,Cerrado,2023-07-05,2025-04-11,Mercantil,Perdido,Conflictos societarios
3881,659,4,Corporis provident commodi quidem accusantium.,Cerrado,2022-02-10,2024-09-08,Penal,Acuerdo,Fraude
3882,581,38,Reprehenderit fugiat earum laudantium quibusdam perferendis repellat maiores.,En proceso,2022-01-31,2022-03-05,Procesal,Pendiente,Revisión judicial
3883,885,17,Esse maiores nostrum similique.,Cerrado,2022-08-05,2022-10-09,Administrativo,Ganado,Contratación pública
3884,120,2,Quisquam cum quos sunt laudantium consequatur blanditiis.,En proceso,2024-03-22,2025-03-01,Penal,Pendiente,Homicidio
3885,33,18,Minus repudiandae unde doloremque voluptas autem.,Abierto,2022-04-18,2025-04-03,Administrativo,Pendiente,Contratación pública
3886,1039,48,Labore iure sit sint tempore nihil eligendi.,Abierto,2021-07-29,2022-08-14,Seguridad Social,Pendiente,Subsidio por enfermedad
3887,1052,41,Quaerat accusamus dolorem est aspernatur.,Cerrado,2022-07-24,2022-08-19,Familia,Acuerdo,Manutención
