ID Caso,Fecha de Facturación,Fecha de Pago,Tarifa por Hora,Deuda Pendiente,Pagos Recibidos
3265,2023-12-08,2024-03-17,61.92,0.0,4582.08
3266,2022-07-08,,157.8,147.38,6006.82
3267,2023-11-05,,124.07,773.42,7663.34
3268,2023-06-11,2024-02-18,125.5,0.0,7906.5
3269,2024-05-10,,280.81,1653.94,7612.79
3270,2021-02-06,2021-02-07,253.35,0.0,7093.8
3271,2022-02-21,,207.66,16008.32,2473.42
3272,2022-05-12,2024-01-26,183.64,0.0,2387.32
3273,2024-07-04,,71.47,324.38,175.91
3274,2021-04-04,,197.69,5272.03,7182.44
3275,2024-12-17,2024-12-17,118.45,0.0,8173.05
3276,2023-03-02,,261.94,6103.95,2016.19
3277,2022-01-01,,164.08,2890.49,5805.75
3278,2022-03-16,,211.37,38.51,2075.19
3279,2022-09-19,,52.99,236.17,28.78
3280,2024-04-09,2024-04-11,75.53,0.0,5136.04
3281,2023-07-05,2023-08-19,173.4,0.0,14739.0
3282,2023-07-25,,141.84,4009.49,1238.59
3283,2023-02-11,,81.51,3483.81,4015.11
3284,2024-11-27,,275.5,21457.75,31.25
3285,2023-03-18,2023-04-09,106.61,0.0,8102.36
3286,2023-09-15,,246.56,4844.14,7976.98
3287,2024-02-23,,51.95,1178.98,743.17
3288,2023-01-28,,191.52,520.35,11736.93
3289,2021-12-11,,238.7,9514.3,1465.9
3290,2022-12-19,2023-07-11,86.95,0.0,1565.1
3291,2024-12-03,2025-02-25,124.28,0.0,1864.2
3292,2023-07-20,,101.98,2908.85,6881.23
3293,2021-09-20,,175.28,8367.92,2850.0
3294,2024-08-15,2024-10-20,183.38,0.0,6601.68
3295,2022-12-02,2023-01-22,122.88,0.0,7127.04
3296,2023-06-10,,272.47,9514.73,21.72
3297,2022-10-06,2023-02-03,236.62,0.0,22005.66
3298,2022-11-03,2023-06-19,98.03,0.0,6666.04
3299,2024-03-27,,182.3,120.39,791.11
3300,2022-10-11,,206.86,6675.17,12976.53
3301,2022-10-24,,266.6,5187.46,4676.74
3302,2023-05-07,,109.3,4.66,4804.54
3303,2024-02-03,,81.12,2669.14,575.66
3304,2024-04-25,2024-05-19,57.21,0.0,2803.29
3305,2023-07-02,2023-11-14,147.24,0.0,8098.2
3306,2024-09-04,2024-09-23,277.95,0.0,8338.5
3307,2021-01-19,2021-01-22,290.84,0.0,28211.48
3308,2023-09-21,2023-09-21,297.22,0.0,9511.04
3309,2022-03-21,2022-04-08,61.71,0.0,1234.2
3310,2023-09-15,2023-10-16,185.68,0.0,12069.2
3311,2021-12-12,2022-07-11,58.4,0.0,3620.8
3312,2022-11-11,2023-10-10,52.71,0.0,3057.18
3313,2024-10-08,,199.35,4942.88,1436.32
3314,2024-01-17,,99.81,6223.45,1861.16
3315,2023-02-23,,253.95,13987.13,3027.52
3316,2022-08-20,2022-11-21,142.18,0.0,5829.38
3317,2022-11-07,,214.1,11263.74,725.86
3318,2024-07-13,,222.41,7328.43,4014.48
3319,2023-11-25,,281.26,3146.21,1353.95
3320,2021-09-28,,207.36,17741.61,1750.23
3321,2022-02-04,,94.67,554.34,4652.51
3322,2024-03-17,,142.97,6333.86,3245.13
3323,2023-11-16,,140.69,2670.17,2113.29
3324,2023-05-09,,262.03,8661.6,10728.62
3325,2022-05-07,,254.28,154.17,1880.07
3326,2023-10-25,2024-01-19,162.31,0.0,8602.43
3327,2021-11-21,,83.21,3128.98,4359.92
3328,2025-02-15,,171.02,13961.03,2969.95
3329,2024-10-22,,295.65,8512.76,10704.49
3330,2021-12-13,,262.28,5593.95,16699.85
3331,2020-09-15,2020-10-16,71.65,0.0,3510.85
3332,2021-08-17,,280.58,17658.29,859.99
3333,2023-10-15,2023-11-08,119.42,0.0,5254.48
3334,2021-05-05,,80.31,1251.85,113.42
3335,2024-02-26,,229.82,9159.05,10375.65
3336,2024-12-08,,249.46,10734.8,13712.28
3337,2024-03-09,,111.6,5918.64,2897.76
3338,2023-09-08,,140.4,777.36,205.44
3339,2023-09-06,,89.59,5509.75,313.6
3340,2023-04-23,,118.93,1823.23,3885.41
3341,2023-05-18,2023-05-20,98.45,0.0,1279.85
3342,2023-04-12,,190.86,6741.67,4328.21
3343,2024-03-21,2024-09-08,112.64,0.0,1576.96
3344,2022-02-24,,284.57,854.13,6260.12
3345,2023-11-02,,249.79,9386.96,2353.17
3346,2022-04-10,,70.34,598.25,2285.69
3347,2024-10-12,2024-10-25,117.02,0.0,702.12
3348,2024-09-22,,233.92,470.53,932.99
3349,2021-07-25,,165.76,2531.81,9734.43
3350,2021-05-02,,215.89,8288.52,7039.67
3351,2025-01-16,,196.14,15872.5,2172.38
3352,2023-05-17,2023-10-14,257.54,0.0,18800.42
3353,2023-05-13,2024-05-05,257.38,0.0,5919.74
3354,2022-08-26,2022-09-23,285.04,0.0,15962.24
3355,2022-05-02,,296.04,11023.14,10587.78
3356,2023-07-24,2023-11-21,266.09,0.0,16497.58
3357,2022-07-10,2022-08-18,98.0,0.0,2940.0
3358,2023-11-26,,204.66,11852.74,1245.5
3359,2023-09-18,,61.36,1639.92,1980.32
3360,2024-09-03,,93.54,1592.25,5049.09
3361,2023-12-05,2024-02-17,193.45,0.0,18184.3
3362,2022-08-23,,137.39,2286.48,8292.55
3363,2020-08-08,2020-09-18,139.92,0.0,3917.76
3364,2023-09-27,,195.48,746.17,426.71
3365,2020-10-17,,65.19,1043.65,3454.46
3366,2022-06-14,,285.79,15422.3,11156.17
3367,2021-08-07,,277.53,2059.99,1547.9
3368,2024-08-10,,117.35,6212.27,1063.43
3369,2021-04-11,,297.27,13087.91,10396.42
3370,2024-06-22,,221.53,6189.08,2450.59
3371,2024-04-30,2024-08-29,193.38,0.0,4447.74
3372,2023-07-23,,167.94,1168.79,5212.93
3373,2023-09-10,,255.74,6132.52,16884.08
3374,2024-04-19,2024-12-20,265.66,0.0,5313.2
3375,2020-12-03,2021-04-13,60.48,0.0,2842.56
3376,2023-07-02,2023-08-03,221.39,0.0,17932.59
3377,2023-01-16,,124.72,6153.42,4821.94
3378,2024-03-18,,119.66,6941.5,716.74
3379,2022-10-05,2023-01-16,296.27,0.0,17776.2
3380,2022-06-23,2023-08-09,70.85,0.0,4251.0
3381,2022-11-14,2022-12-05,117.62,0.0,2234.78
3382,2024-05-11,,278.2,4112.47,2842.53
3383,2023-01-14,,89.12,3802.69,920.67
3384,2024-05-09,2024-05-25,139.32,0.0,5990.76
3385,2022-08-15,,182.78,7053.3,2816.82
3386,2024-05-25,2024-09-26,218.74,0.0,2843.62
3387,2024-06-27,2024-11-04,122.01,0.0,6100.5
3388,2024-07-13,,68.51,75.28,1500.45
3389,2023-05-18,,243.35,284.36,7989.54
3390,2024-03-06,2024-05-03,190.93,0.0,5155.11
3391,2024-02-12,,216.37,14432.97,2227.52
3392,2024-02-23,,231.08,9224.34,481.02
3393,2024-01-23,,226.46,2050.79,9498.67
3394,2022-06-21,,140.94,3669.71,2531.65
3395,2023-09-05,,101.84,335.96,4756.04
3396,2023-04-05,,139.0,3454.5,2105.5
3397,2024-01-29,2024-10-02,75.8,0.0,5988.2
3398,2022-12-04,,225.41,14580.8,7960.2
3399,2024-02-20,,83.3,2202.39,1462.81
3400,2022-03-04,,128.85,10359.05,464.35
3401,2024-10-20,,204.54,12561.92,2983.12
3402,2024-03-20,2024-05-15,276.67,0.0,18260.22
3403,2021-09-13,,113.88,364.36,432.8
3404,2022-02-09,2022-02-14,143.1,0.0,4436.1
3405,2024-04-14,,60.9,2433.24,3108.66
3406,2020-11-03,,261.28,16338.03,9528.69
3407,2023-09-13,,147.86,617.09,6184.47
3408,2021-04-08,,167.6,666.52,171.48
3409,2022-08-19,,205.58,5618.42,7744.28
3410,2023-01-27,2024-01-16,258.59,0.0,19135.66
3411,2023-06-03,2023-06-11,264.9,0.0,15099.3
3412,2021-03-03,,114.36,154.58,989.02
3413,2024-03-15,,76.81,1224.5,311.7
3414,2023-10-31,2023-11-06,99.47,0.0,9449.65
3415,2022-03-04,2022-03-11,94.58,0.0,4445.26
3416,2021-08-29,,50.55,1233.33,889.77
3417,2023-12-16,,296.35,4789.41,7064.59
3418,2023-04-05,,124.06,175.47,2057.61
3419,2022-06-02,,277.13,10386.72,698.48
3420,2023-08-07,2024-01-05,289.65,0.0,11006.7
3421,2023-01-23,,219.95,8019.3,7597.15
3422,2024-03-12,,101.43,2501.42,7033.0
3423,2024-03-12,2024-04-01,288.93,0.0,26292.63
3424,2023-12-17,,237.15,10606.97,11447.98
3425,2024-01-29,,79.48,975.72,216.48
3426,2022-04-26,,106.83,3405.21,654.33
3427,2021-01-29,,141.99,2867.59,9059.57
3428,2021-06-29,,120.15,1431.64,370.61
3429,2023-12-07,2023-12-31,120.99,0.0,2540.79
3430,2021-10-24,2022-01-21,103.82,0.0,8305.6
3431,2020-09-30,2020-10-11,205.41,0.0,1643.28
3432,2024-01-21,,167.56,4015.85,11734.79
3433,2024-03-15,,215.94,6922.09,12080.63
3434,2023-10-13,,94.15,4814.32,3376.73
3435,2024-08-06,,233.29,4523.51,6907.7
3436,2022-10-11,2023-05-25,257.14,0.0,8742.76
3437,2022-03-25,,127.62,2833.85,9672.91
3438,2022-05-21,,246.46,2473.51,2209.23
3439,2023-09-23,,114.61,369.59,3985.59
3440,2021-08-23,,140.27,754.98,10887.43
3441,2024-09-09,,90.29,1342.4,6422.54
3442,2023-04-26,,235.92,8539.32,4436.28
3443,2023-02-19,,90.77,395.98,239.41
3444,2023-11-07,2025-03-18,242.64,0.0,20139.12
3445,2023-08-30,,225.54,9970.75,1757.33
3446,2024-03-19,2024-03-29,93.44,0.0,4765.44
3447,2024-05-15,,88.97,2808.02,2619.15
3448,2020-10-17,,187.84,4129.63,5262.37
3449,2025-01-18,,175.5,725.0,10156.0
3450,2020-12-20,,221.7,13567.63,399.47
3451,2023-09-23,2023-11-02,138.46,0.0,6923.0
3452,2023-10-24,,67.64,1025.05,2289.31
3453,2023-06-22,,103.15,4292.71,1380.54
3454,2024-04-15,2024-09-29,276.97,0.0,1938.79
3455,2023-01-07,2023-01-08,96.6,0.0,6762.0
3456,2024-02-14,,72.47,506.37,3262.07
3457,2021-01-01,2024-03-24,191.44,0.0,7274.72
3458,2022-01-24,,114.47,5613.02,5032.69
3459,2023-09-09,2023-12-19,249.95,0.0,14497.1
3460,2023-11-21,,206.49,956.92,4824.8
3461,2021-11-13,,63.46,1448.44,1788.02
3462,2022-10-25,2024-06-25,293.59,0.0,9982.06
3463,2023-08-11,2024-11-16,271.24,0.0,8408.44
3464,2025-02-09,2025-02-21,249.4,0.0,16460.4
3465,2024-01-08,,264.46,8809.3,5471.54
3466,2022-10-20,2022-12-27,227.88,0.0,9570.96
3467,2023-02-24,,94.5,6709.64,2551.36
3468,2023-03-31,,163.58,831.98,313.08
3469,2023-12-20,2024-08-13,139.58,0.0,3349.92
3470,2021-12-26,2022-02-27,255.91,0.0,4606.38
3471,2023-06-15,,142.48,10458.09,2935.03
3472,2021-03-23,2021-08-03,287.61,0.0,16393.77
3473,2023-09-14,2023-12-18,159.77,0.0,13101.14
3474,2021-01-31,2021-07-29,157.24,0.0,12107.48
3475,2022-11-06,2022-11-23,236.85,0.0,8763.45
3476,2021-05-18,,212.75,676.15,1876.85
3477,2024-05-13,2024-06-22,78.63,0.0,3459.72
3478,2023-04-06,,299.63,15507.34,5167.13
3479,2024-08-21,,223.77,3893.25,3491.16
3480,2022-11-25,,50.82,1594.74,2877.42
3481,2022-12-20,,218.44,6358.55,4345.01
3482,2024-07-24,,132.95,2111.09,16.11
3483,2023-09-28,,209.94,4096.36,312.38
3484,2023-04-05,,50.04,0.63,3652.29
3485,2023-08-20,2023-12-05,94.69,0.0,4923.88
3486,2023-05-25,,190.92,6803.04,2742.96
3487,2023-04-06,,295.23,27469.56,1167.75
3488,2024-06-04,2024-07-13,245.64,0.0,21861.96
3489,2023-06-22,2023-09-28,136.74,0.0,1777.62
3490,2022-04-17,2022-07-24,262.64,0.0,5778.08
3491,2021-01-17,,180.43,2424.71,281.74
3492,2023-07-14,,280.14,5856.9,6749.4
3493,2021-01-22,2022-02-02,151.62,0.0,14555.52
3494,2023-04-03,,57.53,829.5,3025.01
3495,2023-06-08,,259.79,3625.38,4428.11
3496,2022-06-01,2022-06-20,253.97,0.0,7111.16
3497,2022-05-22,,252.0,3950.74,2601.26
3498,2022-04-12,,288.79,42.66,16129.58
3499,2024-02-23,,107.36,10189.2,332.08
3500,2022-07-03,2023-09-20,183.0,0.0,8967.0
3501,2022-02-22,2022-02-25,221.25,0.0,19470.0
3502,2024-10-05,2025-02-09,237.84,0.0,9751.44
3503,2024-04-18,,104.74,8246.23,132.97
3504,2023-01-29,,143.73,3176.77,9902.66
3505,2023-10-31,,154.7,191.33,582.17
3506,2022-12-23,,65.51,2355.47,723.5
3507,2021-09-07,,204.82,4414.72,10127.5
3508,2024-02-16,2024-05-17,193.83,0.0,18607.68
3509,2020-12-29,2022-03-08,289.78,0.0,6664.94
3510,2022-12-01,,196.26,10287.69,3254.25
3511,2023-03-19,,104.69,6349.12,3072.98
3512,2023-06-22,,113.41,1400.63,413.93
3513,2021-07-14,2022-05-05,270.97,0.0,6232.31
3514,2024-09-19,,200.6,13881.35,4373.25
3515,2023-08-25,2024-02-04,50.83,0.0,2998.97
3516,2024-11-11,,176.84,475.96,1822.96
3517,2021-09-06,,193.48,8146.74,6170.78
3518,2023-06-19,,69.21,424.95,543.99
3519,2023-08-17,,239.47,3684.21,17628.62
3520,2022-08-20,,88.89,1641.27,6181.05
3521,2024-11-15,,282.74,8010.73,11498.33
3522,2023-10-04,,279.18,21790.25,2498.41
3523,2024-04-20,2024-08-27,173.82,0.0,6605.16
3524,2023-08-11,2023-08-25,88.95,0.0,1956.9
3525,2024-12-10,,266.68,2765.58,967.94
3526,2022-10-08,,181.98,1563.97,9354.83
3527,2023-05-30,2023-11-17,156.89,0.0,13335.65
3528,2021-11-29,,84.92,798.93,1833.59
3529,2024-08-18,,142.61,9989.37,2132.48
3530,2024-01-02,2024-01-04,286.14,0.0,21460.5
3531,2023-10-11,,271.27,8016.58,392.79
3532,2024-07-26,2024-08-09,70.61,0.0,6143.07
3533,2022-07-05,2022-08-12,215.97,0.0,14901.93
3534,2021-08-31,2021-09-02,241.11,0.0,20976.57
3535,2023-04-07,,214.75,9695.75,7484.25
3536,2023-06-09,,62.87,1801.33,713.47
3537,2024-03-17,,230.41,4364.73,4621.26
3538,2024-09-24,,96.44,6085.05,183.55
3539,2023-10-17,,86.23,152.05,1917.47
3540,2023-02-25,,243.87,1324.21,6235.76
3541,2024-06-17,,147.91,6469.11,3884.59
3542,2025-02-09,,163.67,1652.15,3094.28
3543,2021-09-06,,64.55,5400.73,408.77
3544,2023-05-13,,143.29,9438.35,3457.75
3545,2022-10-08,2024-09-07,93.97,0.0,8363.33
3546,2021-03-19,2021-11-14,52.88,0.0,2591.12
3547,2022-11-21,,103.62,143.7,581.64
3548,2023-12-16,2024-01-16,229.98,0.0,2989.74
3549,2024-05-03,2024-06-19,199.6,0.0,18163.6
3550,2024-07-05,,214.66,2566.54,4731.9
3551,2024-02-04,2024-02-18,224.97,0.0,2024.73
3552,2021-02-19,,220.52,1648.34,777.38
3553,2023-12-17,,293.52,1673.58,10654.26
3554,2024-01-26,,221.07,14780.71,5999.87
3555,2022-04-09,,273.59,23687.04,1209.65
3556,2023-02-12,,279.98,1554.06,1245.74
3557,2021-07-28,,83.61,2533.41,5827.59
3558,2023-11-23,,93.25,1456.43,968.07
3559,2023-12-23,,159.96,5278.89,639.63
3560,2022-07-29,2022-08-13,165.79,0.0,14423.73
3561,2024-12-27,,181.43,8292.1,9669.47
3562,2023-06-23,,115.79,2475.79,1461.07
3563,2022-07-15,2022-07-19,150.47,0.0,10984.31
3564,2024-03-30,,133.22,1743.4,787.78
3565,2023-08-10,,200.02,892.57,707.59
3566,2021-06-17,2022-09-09,231.01,0.0,10857.47
3567,2023-09-29,,162.95,4329.9,10172.65
3568,2024-04-15,,225.19,7776.06,8888.0
3569,2024-12-21,,149.62,346.29,2795.73
3570,2022-09-29,,87.49,10.27,427.18
3571,2023-10-25,2023-10-31,278.46,0.0,15036.84
3572,2022-09-24,,228.67,3218.04,18505.61
3573,2024-06-19,,207.23,725.49,725.12
3574,2022-03-02,,176.78,4707.57,419.05
3575,2022-12-28,,121.48,331.79,4162.97
3576,2023-06-12,2023-08-01,126.28,0.0,6692.84
3577,2023-10-21,2024-05-13,273.64,0.0,21343.92
3578,2024-06-28,,87.3,758.27,2995.63
3579,2023-10-25,,93.89,6383.92,2535.63
3580,2022-10-07,,266.63,522.04,1877.63
3581,2022-06-17,,77.28,1832.63,22.09
3582,2024-05-07,2024-06-02,208.36,0.0,2291.96
3583,2021-02-22,,92.19,7852.82,720.85
3584,2022-06-06,2022-11-20,127.2,0.0,10557.6
3585,2024-05-13,,97.21,467.61,18.44
3586,2023-04-23,,177.94,2750.78,5256.52
3587,2023-05-13,,74.65,42.56,1301.14
3588,2021-10-20,,78.17,2025.46,5009.84
3589,2024-03-16,,111.18,393.15,2831.07
3590,2021-09-08,2022-03-19,220.46,0.0,21164.16
3591,2021-05-17,,284.13,21842.57,2024.35
3592,2022-11-12,,255.72,13344.12,6857.76
3593,2023-01-12,,299.99,1514.1,6585.63
3594,2022-10-12,,206.21,8551.69,7532.69
3595,2025-05-03,,77.01,610.37,2470.03
3596,2023-08-24,,69.59,2602.19,320.59
3597,2022-08-18,,275.51,10012.54,10926.22
3598,2024-01-20,2024-03-23,288.08,0.0,25062.96
3599,2024-07-05,2024-08-16,207.97,0.0,19757.15
3600,2022-11-21,,143.31,3332.63,8992.03
3601,2023-10-03,,221.92,5413.34,8789.54
3602,2023-01-24,2024-12-17,260.15,0.0,5983.45
3603,2023-11-03,,162.64,1512.56,5968.88
3604,2022-07-05,2022-07-26,251.46,0.0,15841.98
3605,2024-05-20,,291.03,3012.87,14448.93
3606,2022-07-12,,53.5,748.19,2247.81
3607,2023-07-12,2023-08-09,213.12,0.0,5541.12
3608,2023-02-28,,133.08,2912.6,8665.36
3609,2022-09-18,,165.26,439.9,2369.52
3610,2025-04-25,2025-05-02,255.9,0.0,8444.7
3611,2022-11-16,,154.37,4813.24,4912.07
3612,2023-02-20,,285.63,12990.93,6717.54
3613,2023-10-16,,52.44,1128.07,392.69
3614,2024-07-02,,139.11,2144.42,9401.71
3615,2022-10-05,,224.72,4228.29,14198.75
3616,2022-12-02,,226.93,7424.95,12998.75
3617,2022-09-16,,221.57,11131.14,6594.46
3618,2023-09-08,,251.55,10159.94,13485.76
3619,2021-11-26,2021-12-15,85.16,0.0,7323.76
3620,2023-07-06,,104.89,1614.77,2580.83
3621,2023-12-14,2024-11-02,182.87,0.0,16641.17
3622,2023-01-09,2024-01-24,299.38,0.0,14370.24
3623,2024-10-09,,295.84,2511.39,1926.21
3624,2022-08-17,,123.85,2112.84,9157.51
3625,2022-08-06,2022-08-10,255.5,0.0,1533.0
3626,2022-07-13,2024-07-11,231.97,0.0,14150.17
3627,2022-01-22,,230.48,11801.3,7328.54
3628,2023-01-05,,214.18,825.21,3458.39
3629,2022-03-19,,103.16,3578.77,1991.87
3630,2023-02-22,,292.31,1268.09,10424.31
3631,2024-01-25,,136.17,1093.44,2719.32
3632,2024-02-04,2025-01-02,67.3,0.0,6662.7
3633,2020-11-13,2023-04-06,63.31,0.0,4115.15
3634,2021-02-22,,222.73,2165.05,1621.36
3635,2023-12-10,,219.46,1930.69,2019.59
3636,2024-05-02,,289.26,1763.3,16170.82
3637,2022-12-24,,270.35,2626.6,3050.75
3638,2024-10-27,,146.82,141.77,6905.59
3639,2024-02-25,,174.46,2873.72,8989.56
3640,2024-03-19,2024-05-27,164.88,0.0,9892.8
3641,2022-03-31,,89.45,90.64,1608.91
3642,2020-09-14,,253.62,3323.41,8850.35
3643,2022-04-05,,117.72,1035.32,10265.8
3644,2023-02-17,,169.58,86.05,2288.07
3645,2022-10-18,2022-11-14,105.27,0.0,3684.45
3646,2023-04-22,,170.83,6615.05,1584.79
3647,2023-08-18,,199.85,2739.41,3256.09
3648,2024-02-02,2024-03-17,235.31,0.0,3764.96
3649,2021-10-15,,185.63,8303.03,6547.37
3650,2024-02-24,2024-02-26,251.72,0.0,9817.08
3651,2023-01-23,,208.98,17159.26,1857.92
3652,2023-02-27,,137.36,689.82,10024.26
3653,2023-08-01,2024-11-17,283.35,0.0,11900.7
3654,2022-05-10,2022-05-14,227.89,0.0,11622.39
3655,2024-07-04,,199.59,2485.99,2104.58
3656,2023-02-24,,117.18,819.67,7851.65
3657,2021-09-03,,119.31,1233.39,4732.11
3658,2022-06-21,,77.63,459.64,5052.09
3659,2023-04-17,2024-04-27,281.5,0.0,21394.0
3660,2023-07-24,2023-07-24,232.91,0.0,19797.35
3661,2021-03-16,2021-07-11,260.37,0.0,9373.32
3662,2023-09-29,2023-11-03,80.94,0.0,2832.9
3663,2022-08-31,,272.38,6422.55,6106.93
3664,2024-11-12,2024-11-13,216.73,0.0,15171.1
3665,2024-01-08,2024-08-11,218.91,0.0,2408.01
3666,2023-04-06,,187.29,6013.48,5223.92
3667,2023-07-20,,213.81,1162.18,13376.9
3668,2022-04-09,,219.72,3238.83,56.97
3669,2023-03-11,,67.38,1911.94,42.08
3670,2023-11-09,,294.65,5810.7,3028.8
3671,2023-05-03,,176.9,9640.34,5042.36
3672,2023-10-03,,181.35,3657.61,10124.99
3673,2023-06-07,2023-08-22,220.34,0.0,8372.92
3674,2023-11-04,,102.19,465.95,147.19
3675,2021-07-13,2021-10-07,143.0,0.0,8866.0
3676,2021-07-19,2022-09-04,134.27,0.0,6579.23
3677,2024-03-03,2024-07-08,92.99,0.0,1022.89
3678,2024-04-04,2024-11-02,177.73,0.0,12441.1
3679,2021-06-04,,277.58,507.33,1713.31
3680,2022-03-31,2023-09-27,241.62,0.0,14980.44
3681,2024-09-19,2024-11-01,237.56,0.0,11165.32
3682,2024-06-13,,220.47,1536.37,5518.67
3683,2024-05-14,,222.19,7512.2,7596.72
3684,2021-05-14,,65.46,1751.62,3812.48
3685,2024-04-04,,195.08,3628.22,4370.06
3686,2021-08-04,2021-09-24,170.13,0.0,12079.23
3687,2021-09-12,2024-01-08,233.3,0.0,3032.9
3688,2024-05-13,,242.78,20547.91,2758.97
3689,2023-10-18,,104.53,771.21,169.56
3690,2022-06-17,,261.86,6393.06,5914.36
3691,2021-07-22,,209.59,16772.7,3347.94
3692,2022-11-14,,264.42,1148.93,10221.13
3693,2021-12-08,,198.58,11072.59,2828.01
3694,2024-08-21,,268.2,8055.28,11523.32
3695,2024-01-15,,77.4,1641.27,2383.53
3696,2021-03-26,,177.4,3933.29,3162.71
3697,2024-07-18,,224.69,1158.79,13895.44
3698,2024-08-01,,161.56,1042.72,1057.56
3699,2023-09-30,,160.44,1700.61,8567.55
3700,2022-10-25,2022-11-25,233.93,0.0,14971.52
3701,2022-06-28,,242.52,7350.82,15931.1
3702,2023-12-02,2024-08-04,255.26,0.0,22973.4
3703,2021-05-17,2023-08-24,126.35,0.0,8844.5
3704,2023-06-25,2024-02-10,112.76,0.0,9359.08
3705,2024-06-18,2024-06-22,162.81,0.0,5535.54
3706,2022-10-14,,254.09,1960.18,5662.52
3707,2023-05-27,,125.76,663.39,719.97
3708,2020-12-14,2021-01-23,108.41,0.0,8998.03
3709,2023-06-23,2023-07-07,256.75,0.0,6418.75
3710,2021-09-22,,61.92,16.41,1531.59
3711,2024-04-01,,122.61,4591.73,3255.31
3712,2023-01-11,,155.96,5652.08,1989.96
3713,2023-07-05,2024-02-17,66.78,0.0,734.58
3714,2022-01-03,,135.67,6974.49,5778.49
3715,2022-06-11,,219.07,10814.62,5834.7
3716,2023-04-10,2024-02-25,250.43,0.0,17279.67
3717,2022-08-06,2022-12-21,182.12,0.0,10745.08
3718,2023-11-27,2024-02-18,211.97,0.0,2755.61
3719,2024-03-29,,275.94,5648.2,20566.1
3720,2020-12-02,2021-01-03,161.05,0.0,805.25
3721,2023-11-21,2023-11-27,104.31,0.0,7197.39
3722,2024-04-09,,266.89,5639.84,5035.76
3723,2023-12-15,2024-07-22,142.55,0.0,8125.35
3724,2021-08-30,,146.93,23.59,1592.64
3725,2021-05-19,,174.83,5759.16,185.06
3726,2023-08-25,,141.18,1483.21,352.13
3727,2024-04-18,,161.65,1587.75,9889.4
3728,2022-09-30,,80.11,4569.88,797.49
3729,2022-11-20,,225.9,9682.7,4549.0
3730,2024-11-11,,62.39,2005.67,801.88
3731,2023-04-28,,295.04,5124.7,3726.5
3732,2024-07-20,,167.43,1502.93,1343.38
3733,2021-11-25,2022-06-01,287.96,0.0,12382.28
3734,2023-07-29,,101.91,846.5,4758.55
3735,2022-02-21,,144.42,7920.33,3633.27
3736,2024-10-10,,110.53,7500.82,1452.11
3737,2024-07-27,,297.81,5530.04,23059.72
3738,2022-04-23,2022-05-22,177.0,0.0,13806.0
3739,2023-04-17,2023-04-25,58.78,0.0,1822.18
3740,2024-05-12,2024-10-18,145.06,0.0,3046.26
3741,2024-02-12,2024-10-14,77.92,0.0,545.44
3742,2024-10-01,,234.91,14678.67,7167.96
3743,2021-07-24,,152.29,1384.27,443.21
3744,2023-08-25,,54.43,2666.03,109.9
3745,2023-01-15,,115.52,3378.36,5401.16
3746,2022-09-03,,286.12,26778.43,1833.57
3747,2023-11-01,2024-02-08,146.44,0.0,9372.16
3748,2023-02-09,,76.26,2584.1,3135.4
3749,2021-02-07,,299.67,11978.48,10197.1
3750,2022-06-09,,223.41,1860.4,9086.69
3751,2023-11-17,,261.74,553.06,7560.88
3752,2021-08-24,,157.04,1627.8,2612.28
3753,2021-08-25,,224.52,2444.73,3617.31
3754,2024-07-24,,239.4,5547.95,15519.25
3755,2023-06-14,,245.91,12990.26,2747.98
3756,2022-05-24,,182.8,2984.54,854.26
3757,2023-10-21,,72.17,5542.61,664.01
3758,2022-06-22,,284.59,7409.58,14219.26
3759,2025-02-26,2025-03-29,115.98,0.0,3479.4
3760,2023-09-18,,61.78,896.43,2130.79
3761,2021-05-17,2022-04-18,201.94,0.0,19588.18
3762,2024-05-15,2024-05-27,269.25,0.0,12385.5
3763,2022-09-15,,256.57,3639.2,21248.09
3764,2023-07-23,,276.34,3875.97,13533.45
3765,2021-08-17,,171.25,12907.26,107.74
3766,2021-11-20,,80.57,1262.86,3007.35
3767,2024-01-14,,230.7,766.49,10307.11
3768,2021-07-03,2022-02-27,106.96,0.0,6203.68
3769,2020-09-27,2020-09-30,138.49,0.0,4708.66
3770,2023-11-10,,243.39,2836.2,16148.22
3771,2024-05-02,,296.39,8327.11,16866.04
3772,2025-02-08,2025-02-19,140.21,0.0,8272.39
3773,2022-08-15,2023-03-02,244.53,0.0,2200.77
3774,2024-03-25,,190.46,11739.17,1973.95
3775,2022-10-30,,279.78,6521.3,9985.72
3776,2023-05-07,,228.53,7204.39,3307.99
3777,2023-02-07,,200.54,6750.99,4479.25
3778,2023-11-22,2024-01-14,270.04,0.0,9181.36
3779,2020-12-01,,129.71,611.59,5614.49
3780,2023-08-22,2023-08-31,256.75,0.0,14634.75
3781,2024-03-11,2024-12-20,70.22,0.0,1263.96
3782,2023-08-31,,246.02,10611.32,10300.38
3783,2023-03-06,,91.41,3012.4,186.95
3784,2023-09-06,,85.19,1708.92,2124.63
3785,2022-10-18,2023-06-26,51.34,0.0,2977.72
3786,2023-06-21,,226.2,12320.06,8037.94
3787,2023-11-25,2024-07-04,253.62,0.0,25108.38
3788,2024-05-31,,189.67,846.8,670.56
3789,2023-12-12,,93.34,647.56,2992.7
3790,2023-10-03,2024-04-21,107.27,0.0,8259.79
3791,2023-09-29,,98.67,1046.82,137.22
