ID Caso,Horas Trabajadas,Gastos Administrativos,Otros Recursos,Monto Otros Recursos,Descripción
3366,93,788.37,"Gastos de archivo, Gastos de mensajería",485.09000000000003,"Gastos de archivo: $111.03, Gastos de mensajería: $374.06"
3367,13,126.37,"Tasas judiciales, Gastos de mediación",728.35,"Tasas judiciales: $327.1, Gastos de mediación: $401.25"
3368,62,739.37,"Gastos de mediación, Gastos de correspondencia",580.72,"Gastos de mediación: $288.79, Gastos de correspondencia: $291.93"
3369,79,769.79,"Peritaje, Gastos de conciliación, Consultoría externa, Tasas judiciales",1019.87,"Peritaje: $264.24, Gastos de conciliación: $437.74, Consultoría externa: $192.2, Tasas judiciales: $125.69"
3370,39,213.7,Peritaje,465.56,Peritaje: $465.56
3371,23,996.89,Peritaje,452.9,Peritaje: $452.9
3372,38,757.0,Gastos de archivo,132.97,Gastos de archivo: $132.97
3373,90,197.07,"Tasas judiciales, Peritaje",688.76,"Tasas judiciales: $407.04, Peritaje: $281.72"
3374,20,295.51,"Peritaje, Copias certificadas, Gastos de conciliación, Gastos de mensajería, Gastos de digitalización",1096.0,"Peritaje: $63.2, Copias certificadas: $255.62, Gastos de conciliación: $185.8, Gastos de mensajería: $293.55, Gastos de digitalización: $297.83"
3375,47,673.25,"Honorarios de testigos, Peritaje, Gastos de conciliación",1201.96,"Honorarios de testigos: $438.76, Peritaje: $297.19, Gastos de conciliación: $466.01"
3376,81,731.07,"Gastos de conciliación, Gastos de mediación, Desplazamientos, Consultoría externa, Honorarios de testigos",1549.51,"Gastos de conciliación: $499.67, Gastos de mediación: $93.57, Desplazamientos: $481.98, Consultoría externa: $176.06, Honorarios de testigos: $298.23"
3377,88,372.49,"Gastos de correspondencia, Notificaciones, Gastos de digitalización, Copias certificadas, Gastos de conciliación",1457.75,"Gastos de correspondencia: $405.9, Notificaciones: $229.37, Gastos de digitalización: $497.58, Copias certificadas: $124.29, Gastos de conciliación: $200.61"
3378,64,148.1,"Gastos de mensajería, Notificaciones, Desplazamientos, Honorarios de testigos",1349.97,"Gastos de mensajería: $416.73, Notificaciones: $294.9, Desplazamientos: $454.04, Honorarios de testigos: $184.3"
3379,60,410.46,Gastos de correspondencia,117.56,Gastos de correspondencia: $117.56
3380,60,820.42,Gastos de conciliación,95.23,Gastos de conciliación: $95.23
3381,19,649.38,"Traducción de documentos, Gastos de correspondencia, Gastos de mediación, Desplazamientos, Peritaje",1211.38,"Traducción de documentos: $255.34, Gastos de correspondencia: $130.37, Gastos de mediación: $95.55, Desplazamientos: $313.01, Peritaje: $417.11"
3382,25,758.03,"Traducción de documentos, Desplazamientos",563.49,"Traducción de documentos: $302.45, Desplazamientos: $261.04"
3383,53,263.81,"Traducción de documentos, Gastos de conciliación, Peritaje",737.53,"Traducción de documentos: $463.09, Gastos de conciliación: $108.85, Peritaje: $165.59"
3384,43,492.01,Gastos de investigación,204.82,Gastos de investigación: $204.82
3385,54,823.4,"Gastos de conciliación, Desplazamientos, Gastos de mediación, Traducción de documentos, Tasas judiciales",1459.78,"Gastos de conciliación: $127.8, Desplazamientos: $174.69, Gastos de mediación: $499.61, Traducción de documentos: $256.08, Tasas judiciales: $401.6"
3386,13,353.49,"Gastos de digitalización, Consultoría externa, Gastos de archivo, Tasas judiciales, Peritaje",745.81,"Gastos de digitalización: $245.35, Consultoría externa: $71.41, Gastos de archivo: $170.25, Tasas judiciales: $113.95, Peritaje: $144.85"
3387,50,867.68,"Traducción de documentos, Gastos de archivo, Gastos de digitalización, Gastos de correspondencia",1210.27,"Traducción de documentos: $350.15, Gastos de archivo: $355.89, Gastos de digitalización: $139.98, Gastos de correspondencia: $364.25"
3388,23,690.5,Gastos de mensajería,61.13,Gastos de mensajería: $61.13
3389,34,299.52,"Gastos de digitalización, Gastos de mensajería, Gastos de archivo, Notificaciones",834.87,"Gastos de digitalización: $421.65, Gastos de mensajería: $54.5, Gastos de archivo: $75.79, Notificaciones: $282.93"
3390,27,909.72,"Traducción de documentos, Gastos de digitalización, Gastos de mediación, Copias certificadas",999.09,"Traducción de documentos: $377.25, Gastos de digitalización: $114.34, Gastos de mediación: $270.26, Copias certificadas: $237.24"
3391,77,187.54,"Honorarios de testigos, Gastos de mediación",666.61,"Honorarios de testigos: $250.29, Gastos de mediación: $416.32"
3392,42,915.13,Gastos de mensajería,432.62,Gastos de mensajería: $432.62
3393,51,742.66,"Traducción de documentos, Gastos de mensajería, Copias certificadas",1194.13,"Traducción de documentos: $336.73, Gastos de mensajería: $404.02, Copias certificadas: $453.38"
3394,44,140.19,"Copias certificadas, Gastos de archivo, Tasas judiciales, Traducción de documentos",955.09,"Copias certificadas: $416.23, Gastos de archivo: $68.91, Tasas judiciales: $90.5, Traducción de documentos: $379.45"
3395,50,464.28,"Honorarios de testigos, Gastos de investigación, Gastos de archivo, Gastos de conciliación",1210.29,"Honorarios de testigos: $370.59, Gastos de investigación: $328.82, Gastos de archivo: $318.93, Gastos de conciliación: $191.95"
3396,40,732.36,"Tasas judiciales, Desplazamientos, Gastos de digitalización, Gastos de correspondencia",1416.25,"Tasas judiciales: $411.98, Desplazamientos: $483.9, Gastos de digitalización: $371.49, Gastos de correspondencia: $148.88"
3397,79,480.9,"Gastos de correspondencia, Peritaje, Copias certificadas",647.78,"Gastos de correspondencia: $124.71, Peritaje: $400.44, Copias certificadas: $122.63"
3398,100,722.06,"Gastos de digitalización, Gastos de investigación",676.76,"Gastos de digitalización: $177.66, Gastos de investigación: $499.1"
3399,44,562.32,Peritaje,177.82,Peritaje: $177.82
3400,84,190.22,Honorarios de testigos,429.25,Honorarios de testigos: $429.25
3401,76,177.05,"Traducción de documentos, Gastos de conciliación, Gastos de mensajería",623.86,"Traducción de documentos: $230.15, Gastos de conciliación: $75.79, Gastos de mensajería: $317.92"
3402,66,294.97,"Honorarios de testigos, Copias certificadas, Gastos de archivo, Tasas judiciales",1064.5,"Honorarios de testigos: $309.5, Copias certificadas: $64.92, Gastos de archivo: $194.36, Tasas judiciales: $495.72"
3403,7,912.6,"Honorarios de testigos, Peritaje, Gastos de archivo, Gastos de correspondencia",887.2800000000001,"Honorarios de testigos: $76.51, Peritaje: $469.97, Gastos de archivo: $145.25, Gastos de correspondencia: $195.55"
3404,31,719.58,"Gastos de mensajería, Peritaje, Notificaciones, Gastos de mediación",1321.31,"Gastos de mensajería: $364.31, Peritaje: $450.51, Notificaciones: $128.87, Gastos de mediación: $377.62"
3405,91,617.21,"Honorarios de testigos, Peritaje, Copias certificadas, Traducción de documentos, Notificaciones",1373.77,"Honorarios de testigos: $406.44, Peritaje: $364.16, Copias certificadas: $93.55, Traducción de documentos: $201.61, Notificaciones: $308.01"
3406,99,200.09,"Gastos de correspondencia, Gastos de mensajería",444.08,"Gastos de correspondencia: $81.55, Gastos de mensajería: $362.53"
3407,46,198.26,"Desplazamientos, Gastos de conciliación",366.38,"Desplazamientos: $70.73, Gastos de conciliación: $295.65"
3408,5,725.87,"Peritaje, Gastos de investigación, Copias certificadas, Notificaciones, Honorarios de testigos",1030.28,"Peritaje: $140.49, Gastos de investigación: $139.9, Copias certificadas: $81.86, Notificaciones: $179.13, Honorarios de testigos: $488.9"
3409,65,165.93,Gastos de investigación,238.29,Gastos de investigación: $238.29
3410,74,877.95,Gastos de digitalización,78.44,Gastos de digitalización: $78.44
3411,57,787.6,"Tasas judiciales, Notificaciones, Desplazamientos, Traducción de documentos, Gastos de mediación",1179.1599999999999,"Tasas judiciales: $272.13, Notificaciones: $265.2, Desplazamientos: $127.85, Traducción de documentos: $218.7, Gastos de mediación: $295.28"
3412,10,278.95,"Honorarios de testigos, Gastos de investigación, Gastos de archivo",937.24,"Honorarios de testigos: $319.48, Gastos de investigación: $467.12, Gastos de archivo: $150.64"
3413,20,266.19,Gastos de mediación,453.9,Gastos de mediación: $453.9
3414,95,439.43,"Desplazamientos, Gastos de mediación, Gastos de correspondencia, Notificaciones",1025.85,"Desplazamientos: $422.67, Gastos de mediación: $100.07, Gastos de correspondencia: $140.6, Notificaciones: $362.51"
3415,47,786.76,"Gastos de archivo, Gastos de mensajería",645.5,"Gastos de archivo: $479.46, Gastos de mensajería: $166.04"
3416,42,408.89,Gastos de mediación,109.0,Gastos de mediación: $109.0
3417,40,125.06,"Gastos de mensajería, Tasas judiciales, Honorarios de testigos",747.37,"Gastos de mensajería: $148.94, Tasas judiciales: $140.04, Honorarios de testigos: $458.39"
3418,18,956.95,"Honorarios de testigos, Copias certificadas",507.28,"Honorarios de testigos: $145.0, Copias certificadas: $362.28"
3419,40,227.76,"Honorarios de testigos, Traducción de documentos, Consultoría externa, Peritaje",1027.71,"Honorarios de testigos: $353.14, Traducción de documentos: $251.76, Consultoría externa: $207.43, Peritaje: $215.38"
3420,38,902.64,"Gastos de mediación, Copias certificadas, Consultoría externa, Desplazamientos, Gastos de conciliación",1613.49,"Gastos de mediación: $385.72, Copias certificadas: $458.96, Consultoría externa: $436.34, Desplazamientos: $219.07, Gastos de conciliación: $113.4"
3421,71,531.36,Gastos de correspondencia,202.13,Gastos de correspondencia: $202.13
3422,94,609.06,Tasas judiciales,439.58,Tasas judiciales: $439.58
3423,91,766.36,"Honorarios de testigos, Desplazamientos, Gastos de conciliación, Copias certificadas, Gastos de digitalización",1440.16,"Honorarios de testigos: $241.74, Desplazamientos: $248.89, Gastos de conciliación: $94.02, Copias certificadas: $465.14, Gastos de digitalización: $390.37"
3424,93,540.45,"Copias certificadas, Consultoría externa",510.12,"Copias certificadas: $309.81, Consultoría externa: $200.31"
3425,15,906.0,"Copias certificadas, Gastos de digitalización, Gastos de mediación",1016.71,"Copias certificadas: $211.36, Gastos de digitalización: $421.23, Gastos de mediación: $384.12"
3426,38,895.88,"Notificaciones, Consultoría externa, Gastos de mediación, Gastos de correspondencia",1425.38,"Notificaciones: $459.86, Consultoría externa: $289.67, Gastos de mediación: $280.05, Gastos de correspondencia: $395.8"
3427,84,116.78,"Peritaje, Gastos de mensajería, Gastos de correspondencia, Notificaciones",1005.38,"Peritaje: $299.87, Gastos de mensajería: $259.1, Gastos de correspondencia: $187.26, Notificaciones: $259.15"
3428,15,878.54,"Tasas judiciales, Consultoría externa, Notificaciones",762.9200000000001,"Tasas judiciales: $328.05, Consultoría externa: $315.0, Notificaciones: $119.87"
3429,21,565.34,"Gastos de correspondencia, Honorarios de testigos",631.24,"Gastos de correspondencia: $398.57, Honorarios de testigos: $232.67"
3430,80,942.75,"Gastos de archivo, Gastos de conciliación",573.27,"Gastos de archivo: $150.31, Gastos de conciliación: $422.96"
3431,8,626.74,"Gastos de mediación, Notificaciones, Desplazamientos, Copias certificadas",1059.58,"Gastos de mediación: $294.26, Notificaciones: $116.43, Desplazamientos: $329.08, Copias certificadas: $319.81"
3432,94,873.95,"Gastos de mensajería, Honorarios de testigos, Gastos de conciliación, Gastos de correspondencia",1419.43,"Gastos de mensajería: $412.11, Honorarios de testigos: $238.83, Gastos de conciliación: $355.94, Gastos de correspondencia: $412.55"
3433,88,837.76,"Desplazamientos, Consultoría externa, Gastos de correspondencia, Honorarios de testigos, Gastos de archivo",1241.96,"Desplazamientos: $132.34, Consultoría externa: $318.85, Gastos de correspondencia: $318.71, Honorarios de testigos: $189.76, Gastos de archivo: $282.3"
3434,87,212.44,"Gastos de correspondencia, Gastos de mensajería, Consultoría externa",1134.55,"Gastos de correspondencia: $425.39, Gastos de mensajería: $451.89, Consultoría externa: $257.27"
3435,49,336.96,Gastos de archivo,387.06,Gastos de archivo: $387.06
3436,34,355.02,"Gastos de mensajería, Gastos de correspondencia, Gastos de investigación, Tasas judiciales",951.95,"Gastos de mensajería: $261.83, Gastos de correspondencia: $310.3, Gastos de investigación: $103.71, Tasas judiciales: $276.11"
3437,98,715.46,"Tasas judiciales, Gastos de conciliación, Gastos de mediación",320.03000000000003,"Tasas judiciales: $50.87, Gastos de conciliación: $129.58, Gastos de mediación: $139.58"
3438,19,696.32,"Honorarios de testigos, Consultoría externa",545.25,"Honorarios de testigos: $435.16, Consultoría externa: $110.09"
3439,38,126.22,"Tasas judiciales, Traducción de documentos",615.77,"Tasas judiciales: $337.61, Traducción de documentos: $278.16"
3440,83,435.32,"Gastos de correspondencia, Consultoría externa",763.7,"Gastos de correspondencia: $440.17, Consultoría externa: $323.53"
3441,86,775.43,"Gastos de correspondencia, Gastos de mensajería, Gastos de conciliación, Gastos de investigación",1824.55,"Gastos de correspondencia: $460.26, Gastos de mensajería: $414.86, Gastos de conciliación: $468.38, Gastos de investigación: $481.05"
3442,55,690.32,"Copias certificadas, Gastos de conciliación, Gastos de digitalización, Tasas judiciales, Peritaje",1211.37,"Copias certificadas: $186.38, Gastos de conciliación: $69.0, Gastos de digitalización: $123.82, Tasas judiciales: $438.52, Peritaje: $393.65"
3443,7,316.22,"Notificaciones, Traducción de documentos, Gastos de mediación, Gastos de correspondencia, Peritaje",1371.33,"Notificaciones: $467.51, Traducción de documentos: $148.55, Gastos de mediación: $435.69, Gastos de correspondencia: $215.66, Peritaje: $103.92"
3444,83,670.59,"Gastos de archivo, Gastos de investigación, Honorarios de testigos, Traducción de documentos",1702.46,"Gastos de archivo: $330.1, Gastos de investigación: $435.84, Honorarios de testigos: $455.11, Traducción de documentos: $481.41"
3445,52,609.76,Honorarios de testigos,212.98,Honorarios de testigos: $212.98
3446,51,252.55,"Traducción de documentos, Gastos de conciliación, Gastos de archivo, Gastos de investigación, Gastos de digitalización",1344.43,"Traducción de documentos: $280.77, Gastos de conciliación: $282.84, Gastos de archivo: $191.46, Gastos de investigación: $468.91, Gastos de digitalización: $120.45"
3447,61,626.76,Notificaciones,214.24,Notificaciones: $214.24
3448,50,755.83,"Gastos de correspondencia, Honorarios de testigos, Gastos de mensajería",734.53,"Gastos de correspondencia: $111.22, Honorarios de testigos: $428.68, Gastos de mensajería: $194.63"
3449,62,708.54,"Traducción de documentos, Notificaciones, Gastos de archivo, Consultoría externa, Gastos de investigación",1448.8,"Traducción de documentos: $359.99, Notificaciones: $357.23, Gastos de archivo: $230.96, Consultoría externa: $157.24, Gastos de investigación: $343.38"
3450,63,873.55,"Gastos de mediación, Copias certificadas, Notificaciones, Gastos de digitalización",976.9,"Gastos de mediación: $73.02, Copias certificadas: $331.89, Notificaciones: $248.2, Gastos de digitalización: $323.79"
